joint_pos, joint_vel_desired, joint_vel_filtered, current_time
0.381668,0.0291744,1.18751e-05,7.444
0.381667,0.0292005,-3.1747e-05,7.448
0.381668,0.0292267,2.06982e-05,7.452
0.381668,0.0292528,1.15082e-05,7.456
0.381668,0.029279,6.39856e-06,7.46
0.381668,0.0293052,3.5576e-06,7.464
0.381668,0.0293314,1.97802e-06,7.468
0.381668,0.0293575,1.09978e-06,7.472
0.381668,0.0293837,6.11478e-07,7.476
0.381668,0.0294099,3.86895e-05,7.48
0.381668,0.0294361,2.15114e-05,7.484
0.381668,0.0294623,1.19603e-05,7.488
0.381669,0.0294885,4.49994e-05,7.492
0.381669,0.0295148,2.50197e-05,7.496
0.381669,0.029541,1.39109e-05,7.5
0.381669,0.0295672,7.73449e-06,7.504
0.381669,0.0295934,4.26499e-05,7.508
0.381669,0.0296197,2.37133e-05,7.512
0.381669,0.0296459,1.31846e-05,7.516
0.381669,0.0296722,7.33065e-06,7.52
0.381669,0.0296984,4.24254e-05,7.524
0.381669,0.0297247,2.35885e-05,7.528
0.381669,0.029751,1.31152e-05,7.532
0.381669,0.0297772,7.29205e-06,7.536
0.381669,0.0298035,4.05438e-06,7.54
0.381669,0.0298298,2.25424e-06,7.544
0.381669,0.0298561,1.25336e-06,7.548
0.381669,0.0298824,6.96866e-07,7.552
0.381669,0.0299087,3.87457e-07,7.556
0.38167,0.029935,3.85649e-05,7.56
0.38167,0.0299613,2.14421e-05,7.564
0.38167,0.0299876,1.19218e-05,7.568
0.38167,0.0300139,6.62853e-06,7.572
0.38167,0.0300402,4.2035e-05,7.576
0.38167,0.0300666,2.33714e-05,7.58
0.38167,0.0300929,1.29945e-05,7.584
0.38167,0.0301193,4.55745e-05,7.588
0.38167,0.0301456,2.53394e-05,7.592
0.381671,0.030172,5.24382e-05,7.596
0.381671,0.0301983,6.75052e-05,7.6
0.381671,0.0302247,3.75329e-05,7.604
0.381671,0.030251,5.92178e-05,7.608
0.381672,0.0302774,7.12746e-05,7.612
0.381672,0.0303038,3.96287e-05,7.616
0.381672,0.0303302,2.20335e-05,7.62
0.381672,0.0303566,5.06002e-05,7.624
0.381672,0.030383,2.81337e-05,7.628
0.381672,0.0304094,1.56423e-05,7.632
0.381672,0.0304358,4.70466e-05,7.636
0.381673,0.0304622,6.45074e-05,7.64
0.381673,0.0304886,3.58661e-05,7.644
0.381673,0.030515,5.82911e-05,7.648
0.381673,0.0305414,7.07594e-05,7.652
0.381674,0.0305679,7.76917e-05,7.656
0.381674,0.0305943,4.31966e-05,7.66
0.381674,0.0306208,6.23668e-05,7.664
0.381674,0.0306472,3.4676e-05,7.668
0.381674,0.0306737,5.76293e-05,7.672
0.381674,0.0307001,3.20419e-05,7.676
0.381674,0.0307266,1.78153e-05,7.68
0.381674,0.030753,9.90531e-06,7.684
0.381675,0.0307795,4.38569e-05,7.688
0.381675,0.030806,2.43844e-05,7.692
0.381675,0.0308325,1.35577e-05,7.696
0.381675,0.030859,7.5381e-06,7.7
0.381675,0.0308855,4.25407e-05,7.704
0.381675,0.030912,2.36526e-05,7.708
0.381675,0.0309385,1.31509e-05,7.712
0.381675,0.030965,7.31188e-06,7.716
0.381675,0.0309915,4.24149e-05,7.72
0.381675,0.031018,2.35827e-05,7.724
0.381675,0.0310445,1.3112e-05,7.728
0.381676,0.0310711,4.56398e-05,7.732
0.381676,0.0310976,2.53757e-05,7.736
0.381676,0.0311241,5.24584e-05,7.74
0.381676,0.0311507,2.91669e-05,7.744
0.381676,0.0311772,5.45663e-05,7.748
0.381676,0.0312038,3.03389e-05,7.752
0.381676,0.0312303,1.68684e-05,7.756
0.381676,0.0312569,9.37883e-06,7.76
0.381677,0.0312835,4.35641e-05,7.764
0.381677,0.03131,6.25712e-05,7.768
0.381677,0.0313366,7.31391e-05,7.772
0.381678,0.0313632,7.90148e-05,7.776
0.381678,0.0313898,4.39323e-05,7.78
0.381678,0.0314164,6.27758e-05,7.784
0.381678,0.031443,3.49034e-05,7.788
0.381679,0.0314696,5.77558e-05,7.792
0.381679,0.0314962,7.04617e-05,7.796
0.381679,0.0315228,3.91767e-05,7.8
0.381679,0.0315494,2.17823e-05,7.804
0.381679,0.031576,5.04604e-05,7.808
0.381679,0.0316027,2.8056e-05,7.812
0.38168,0.0316293,5.39487e-05,7.816
0.38168,0.0316559,6.8345e-05,7.82
0.38168,0.0316826,7.63493e-05,7.824
0.381681,0.0317092,0.000119149,7.828
0.381681,0.0317359,0.000104596,7.832
0.381682,0.0317625,0.000134855,7.836
0.381682,0.0317892,7.49792e-05,7.84
0.381682,0.0318159,8.00379e-05,7.844
0.381683,0.0318425,8.28506e-05,7.848
0.381683,0.0318692,4.60649e-05,7.852
0.381683,0.0318959,6.39616e-05,7.856
0.381683,0.0319226,7.39122e-05,7.86
0.381683,0.0319493,4.10952e-05,7.864
0.381684,0.031976,6.11984e-05,7.868
0.381684,0.0320027,3.40263e-05,7.872
0.381684,0.0320294,1.89186e-05,7.876
0.381684,0.0320561,4.88683e-05,7.88
0.381684,0.0320828,2.71708e-05,7.884
0.381684,0.0321095,5.34565e-05,7.888
0.381685,0.0321362,6.80713e-05,7.892
0.381685,0.032163,3.78476e-05,7.896
0.381685,0.0321897,5.93928e-05,7.9
0.381685,0.0322164,3.30224e-05,7.904
0.381685,0.0322432,5.671e-05,7.908
0.381685,0.0322699,3.15307e-05,7.912
0.381685,0.0322967,1.75311e-05,7.916
0.381686,0.0323234,4.80968e-05,7.92
0.381686,0.0323502,2.67418e-05,7.924
0.381686,0.0323769,1.48685e-05,7.928
0.381686,0.0324037,4.66164e-05,7.932
0.381686,0.0324305,6.42682e-05,7.936
0.381686,0.0324573,3.57331e-05,7.94
0.381687,0.032484,5.82171e-05,7.944
0.381687,0.0325108,3.23687e-05,7.948
0.381687,0.0325376,5.63465e-05,7.952
0.381687,0.0325644,3.13287e-05,7.956
0.381688,0.0325912,5.57683e-05,7.96
0.381688,0.032618,3.10071e-05,7.964
0.381688,0.0326448,5.55895e-05,7.968
0.381688,0.0326716,3.09078e-05,7.972
0.381688,0.0326985,5.55342e-05,7.976
0.381688,0.0327253,3.0877e-05,7.98
0.381689,0.0327521,5.55171e-05,7.984
0.381689,0.0327789,3.08675e-05,7.988
0.381689,0.0328058,5.55119e-05,7.992
0.381689,0.0328326,3.08646e-05,7.996
0.381689,0.0328595,5.55102e-05,8
0.381689,0.0328863,3.08637e-05,8.004
0.381689,0.0329132,1.71602e-05,8.008
0.381689,0.03294,9.54108e-06,8.012
0.38169,0.0329669,4.36544e-05,8.016
0.38169,0.0329938,2.42718e-05,8.02
0.38169,0.0330206,5.18446e-05,8.024
0.38169,0.0330475,2.88256e-05,8.028
0.38169,0.0330744,5.43766e-05,8.032
0.38169,0.0331013,3.02334e-05,8.036
0.381691,0.0331282,5.51593e-05,8.04
0.381691,0.0331551,3.06686e-05,8.044
0.381691,0.033182,1.70517e-05,8.048
0.381691,0.0332089,4.78303e-05,8.052
0.381691,0.0332358,6.49431e-05,8.056
0.381692,0.0332627,7.44579e-05,8.06
0.381692,0.0332896,4.13986e-05,8.064
0.381692,0.0333165,2.30176e-05,8.068
0.381692,0.0333434,5.11473e-05,8.072
0.381692,0.0333704,2.84379e-05,8.076
0.381692,0.0333973,5.4161e-05,8.08
0.381693,0.0334242,0.000106813,8.084
0.381693,0.0334512,9.77373e-05,8.088
0.381693,0.0334781,5.43419e-05,8.092
0.381694,0.0335051,6.85636e-05,8.096
0.381695,0.033532,0.00015317,8.1
0.381694,0.033559,4.6813e-05,8.104
0.381694,0.0335859,2.6028e-05,8.108
0.381695,0.0336129,5.28211e-05,8.112
0.381695,0.0336399,6.7718e-05,8.116
0.381695,0.0336668,3.76512e-05,8.12
0.381695,0.0336938,2.09341e-05,8.124
0.381695,0.0337208,4.99889e-05,8.128
0.381695,0.0337478,2.77938e-05,8.132
0.381696,0.0337748,9.21524e-05,8.136
0.381696,0.0338018,1.28872e-05,8.14
0.381696,0.0338288,7.16529e-06,8.144
0.381696,0.0338558,4.23334e-05,8.148
0.381696,0.0338828,2.35374e-05,8.152
0.381697,0.0339098,0.000128135,8.156
0.381697,0.0339368,3.28937e-05,8.16
0.381697,0.0339638,5.66384e-05,8.164
0.381698,0.0339908,6.98405e-05,8.168
0.381699,0.0340179,0.00015388,8.172
0.381699,0.0340449,8.55572e-05,8.176
0.381699,0.0340719,8.59193e-05,8.18
0.381699,0.034099,4.77711e-05,8.184
0.381699,0.034126,6.49103e-05,8.188
0.3817,0.0341531,7.44396e-05,8.192
0.3817,0.0341801,0.000118087,8.196
0.3817,0.0342072,2.73071e-05,8.2
0.3817,0.0342342,1.51828e-05,8.204
0.3817,0.0342613,8.44161e-06,8.208
0.3817,0.0342884,4.69354e-06,8.212
0.3817,0.0343154,4.09591e-05,8.216
0.381701,0.0343425,6.11228e-05,8.22
0.381701,0.0343696,7.23338e-05,8.224
0.381701,0.0343967,7.85671e-05,8.228
0.381702,0.0344238,0.000120382,8.232
0.381702,0.0344509,2.85831e-05,8.236
0.381702,0.0344779,5.42417e-05,8.24
0.381702,0.034505,3.01584e-05,8.244
0.381702,0.0345321,5.51176e-05,8.248
0.381703,0.0345593,6.89949e-05,8.252
0.381703,0.0345864,3.83612e-05,8.256
0.381703,0.0346135,5.96783e-05,8.26
0.381704,0.0346406,0.00010988,8.264
0.381704,0.0346677,9.94429e-05,8.268
0.381704,0.0346948,5.52902e-05,8.272
0.381705,0.034722,0.00010744,8.276
0.381704,0.0347491,2.13874e-05,8.28
0.381705,0.0347762,5.02409e-05,8.284
0.381705,0.0348034,6.62834e-05,8.288
0.381705,0.0348305,7.52031e-05,8.292
0.381705,0.0348577,4.18129e-05,8.296
0.381705,0.0348848,2.3248e-05,8.3
0.381705,0.034912,1.29259e-05,8.304
0.381705,0.0349391,-3.11627e-05,8.308
0.381706,0.0349663,5.93725e-05,8.312
0.381706,0.0349935,3.30111e-05,8.316
0.381706,0.0350206,5.67037e-05,8.32
0.381706,0.0350478,-6.82225e-06,8.324
0.381707,0.035075,0.000111255,8.328
0.381708,0.0351022,0.000138557,8.332
0.381708,0.0351294,0.000115387,8.336
0.381708,0.0351565,6.41553e-05,8.34
0.381709,0.0351837,0.000112369,8.344
0.381709,0.0352109,0.000100827,8.348
0.38171,0.0352381,0.000132759,8.352
0.38171,0.0352653,0.000150513,8.356
0.381711,0.0352925,0.000198734,8.36
0.381711,0.0353198,0.000110496,8.364
0.381712,0.035347,0.000138135,8.368
0.381712,0.0353742,7.68029e-05,8.372
0.381712,0.0354014,8.10519e-05,8.376
0.381713,0.0354286,8.34144e-05,8.38
0.381714,0.0354559,0.000161427,8.384
0.381715,0.0354831,0.000204802,8.388
0.381717,0.0355103,0.000305617,8.392
0.381717,0.0355376,0.000246622,8.396
0.381719,0.0355648,0.00029052,8.4
0.381721,0.0355921,0.000391626,8.404
0.381722,0.0356193,0.000371142,8.408
0.381723,0.0356466,0.000321404,8.412
0.381724,0.0356738,0.000255399,8.416
0.381725,0.0357011,0.0002954,8.42
0.381727,0.0357283,0.000317641,8.424
0.381728,0.0357556,0.000330006,8.428
0.38173,0.0357829,0.000375231,8.432
0.381732,0.0358102,0.000477075,8.436
0.381734,0.0358374,0.000457001,8.44
0.381735,0.0358647,0.000407491,8.444
0.381737,0.035892,0.000456662,8.448
0.38174,0.0359193,0.000522351,8.452
0.381742,0.0359466,0.000520524,8.456
0.381743,0.0359739,0.000442809,8.46
0.381746,0.0360012,0.000514649,8.464
0.381748,0.0360285,0.000516242,8.468
0.381749,0.0360558,0.000478778,8.472
0.381751,0.0360831,0.000419599,8.476
0.381753,0.0361104,0.000463394,8.48
0.381755,0.0361377,0.000487744,8.484
0.381757,0.036165,0.000462933,8.488
0.381759,0.0361924,0.000525837,8.492
0.381761,0.0362197,0.000522463,8.496
0.381763,0.036247,0.000520586,8.5
0.381766,0.0362743,0.000557893,8.504
0.381768,0.0363017,0.000616984,8.508
0.381771,0.036329,0.000649839,8.512
0.381774,0.0363564,0.000629757,8.516
0.381776,0.0363837,0.000618592,8.52
0.381777,0.036411,0.000497335,8.524
0.381779,0.0364384,0.000468266,8.528
0.381779,0.0364657,0.000298705,8.532
0.38178,0.0364931,0.000281129,8.536
0.381781,0.0365205,0.000233007,8.54
0.381782,0.0365478,0.000206251,8.544
0.381782,0.0365752,0.000153025,8.548
0.381783,0.0366026,0.000161781,8.552
0.381783,0.0366299,5.16006e-05,8.556
0.381783,0.0366573,0.000105389,8.56
0.381783,0.0366847,2.02468e-05,8.564
0.381783,0.0367121,4.96067e-05,8.568
0.381784,0.0367395,6.59308e-05,8.572
0.381784,0.0367669,7.50071e-05,8.576
0.381785,0.0367942,0.000118403,8.58
0.381785,0.0368216,0.000104182,8.584
0.381786,0.036849,0.000134624,8.588
0.381786,0.0368764,0.00015155,8.592
0.381787,0.0369038,0.000160961,8.596
0.381788,0.0369313,0.000166193,8.6
0.381788,0.0369587,0.000169102,8.604
0.381788,0.0369861,9.4021e-05,8.608
0.381789,0.0370135,9.06252e-05,8.612
0.381789,0.0370409,5.03876e-05,8.616
0.381789,0.0370683,6.6365e-05,8.62
0.381789,0.0370958,7.52485e-05,8.624
0.381789,0.0371232,4.18381e-05,8.628
0.38179,0.0371506,6.16115e-05,8.632
0.38179,0.0371781,3.4256e-05,8.636
0.38179,0.0372055,5.73959e-05,8.64
0.38179,0.0372329,-6.43742e-06,8.644
0.38179,0.0372604,7.31198e-05,8.648
0.381792,0.0372878,0.000155703,8.652
0.381792,0.0373153,8.6571e-05,8.656
0.381792,0.0373427,8.6483e-05,8.66
0.381792,0.0373702,8.6434e-05,8.664
0.381793,0.0373977,8.64068e-05,8.668
0.381793,0.0374251,0.000124741,8.672
0.381793,0.0374526,3.10066e-05,8.676
0.381793,0.03748,5.55892e-05,8.68
0.381794,0.0375075,6.92571e-05,8.684
0.381794,0.037535,0.000115206,8.688
0.381795,0.0375625,0.000102404,8.692
0.381794,0.0375899,1.85871e-05,8.696
0.381795,0.0376174,4.8684e-05,8.7
0.381795,0.0376449,6.54178e-05,8.704
0.381795,0.0376724,7.47218e-05,8.708
0.381796,0.0376999,7.98948e-05,8.712
0.381796,0.0377274,8.2771e-05,8.716
0.381796,0.0377549,4.60207e-05,8.72
0.381796,0.0377824,6.3937e-05,8.724
0.381797,0.0378099,7.38985e-05,8.728
0.381797,0.0378374,4.10876e-05,8.732
0.381797,0.0378649,6.11942e-05,8.736
0.381797,0.0378924,7.23735e-05,8.74
0.381797,0.0379199,4.02397e-05,8.744
0.381798,0.0379474,6.07228e-05,8.748
0.381798,0.037975,7.21114e-05,8.752
0.381798,0.0380025,7.84434e-05,8.756
0.381799,0.03803,8.19641e-05,8.76
0.381798,0.0380575,7.22251e-06,8.764
0.381799,0.0380851,0.000119064,8.768
0.381799,0.0381126,2.78502e-05,8.772
0.3818,0.0381401,0.000130533,8.776
0.3818,0.0381677,0.000110926,8.78
0.381801,0.0381952,0.000138374,8.784
0.381801,0.0382227,3.85864e-05,8.788
0.381802,0.0382503,9.8153e-05,8.792
0.381803,0.0382778,0.000169622,8.796
0.381803,0.0383054,9.43096e-05,8.8
0.381803,0.0383329,5.24362e-05,8.804
0.381803,0.0383605,6.7504e-05,8.808
0.381803,0.0383881,7.58817e-05,8.812
0.381803,0.0384156,3.84074e-06,8.816
0.381803,0.0384432,4.0485e-05,8.82
0.381804,0.0384707,9.92087e-05,8.824
0.381805,0.0384983,0.000131859,8.828
0.381805,0.0385259,7.33136e-05,8.832
0.381805,0.0385535,7.91119e-05,8.836
0.381805,0.038581,4.39862e-05,8.84
0.381805,0.0386086,6.28058e-05,8.844
0.381806,0.0386362,7.32696e-05,8.848
0.381806,0.0386638,7.90874e-05,8.852
0.381806,0.0386914,8.23221e-05,8.856
0.381807,0.038719,8.41206e-05,8.86
0.381807,0.0387465,4.67711e-05,8.864
0.381807,0.0387741,6.43542e-05,8.868
0.381807,0.0388017,3.57809e-05,8.872
0.381807,0.0388293,1.98942e-05,8.876
0.381807,0.0388569,1.10612e-05,8.88
0.381807,0.0388845,4.44995e-05,8.884
0.381807,0.0389121,2.47417e-05,8.888
0.381808,0.0389398,5.21059e-05,8.892
0.381808,0.0389674,2.89709e-05,8.896
0.381808,0.038995,5.44573e-05,8.9
0.381808,0.0390226,6.86278e-05,8.904
0.381809,0.0390502,7.65066e-05,8.908
0.381809,0.0390778,8.08872e-05,8.912
0.381809,0.0391055,4.49733e-05,8.916
0.381809,0.0391331,2.50051e-05,8.92
0.381809,0.0391607,5.22524e-05,8.924
0.38181,0.0391883,6.74018e-05,8.928
0.38181,0.039216,3.74754e-05,8.932
0.38181,0.0392436,5.91858e-05,8.936
0.381811,0.0392712,7.12568e-05,8.94
0.381811,0.0392989,3.96188e-05,8.944
0.381811,0.0393265,6.03776e-05,8.948
0.381811,0.0393542,3.35699e-05,8.952
0.381811,0.0393818,5.70144e-05,8.956
0.381812,0.0394095,7.00495e-05,8.96
0.381812,0.0394371,7.7297e-05,8.964
0.381812,0.0394648,8.13267e-05,8.968
0.381813,0.0394924,0.000121917,8.972
0.381813,0.0395201,6.77857e-05,8.976
0.381813,0.0395477,3.76888e-05,8.98
0.381813,0.0395754,5.93045e-05,8.984
0.381813,0.0396031,3.29733e-05,8.988
0.381813,0.0396307,1.83332e-05,8.992
0.381813,0.0396584,1.01932e-05,8.996
0.381814,0.0396861,4.4017e-05,9
0.381814,0.0397137,6.28229e-05,9.004
0.381814,0.0397414,3.49296e-05,9.008
0.381815,0.0397691,9.61199e-05,9.012
0.381815,0.0397968,5.34426e-05,9.016
0.381815,0.0398245,6.80636e-05,9.02
0.381815,0.0398521,7.61929e-05,9.024
0.381816,0.0398798,8.07128e-05,9.028
0.381816,0.0399075,8.32258e-05,9.032
0.381816,0.0399352,4.62735e-05,9.036
0.381816,0.0399629,6.40776e-05,9.04
0.381817,0.0399906,7.39767e-05,9.044
0.381817,0.0400183,4.1131e-05,9.048
0.381817,0.040046,6.12184e-05,9.052
0.381817,0.0400737,7.23869e-05,9.056
0.381817,0.0401014,4.02471e-05,9.06
0.381817,0.0401291,2.23774e-05,9.064
0.381818,0.0401568,5.07913e-05,9.068
0.381818,0.0401845,2.824e-05,9.072
0.381818,0.0402122,1.57014e-05,9.076
0.381818,0.0402399,4.70795e-05,9.08
0.381818,0.0402676,6.45257e-05,9.084
0.381819,0.0402954,7.42258e-05,9.088
0.381819,0.0403231,7.96191e-05,9.092
0.381819,0.0403508,8.26177e-05,9.096
0.38182,0.0403785,8.4285e-05,9.1
0.38182,0.0404063,4.68624e-05,9.104
0.38182,0.040434,6.4405e-05,9.108
0.381821,0.0404617,7.41587e-05,9.112
0.381821,0.0404894,4.12322e-05,9.116
0.381821,0.0405172,6.12746e-05,9.12
0.381821,0.0405449,7.24182e-05,9.124
0.381822,0.0405726,7.8614e-05,9.128
0.381822,0.0406004,4.37094e-05,9.132
0.381822,0.0406281,6.26519e-05,9.136
0.381823,0.0406559,0.000111534,9.14
0.381823,0.0406836,6.20126e-05,9.144
0.381823,0.0407113,0.000111178,9.148
0.381824,0.0407391,0.000100165,9.152
0.381824,0.0407668,9.4041e-05,9.156
0.381824,0.0407946,9.06363e-05,9.16
0.381825,0.0408223,8.87433e-05,9.164
0.381825,0.0408501,8.76908e-05,9.168
0.381825,0.0408779,8.71056e-05,9.172
0.381826,0.0409056,8.67802e-05,9.176
0.381826,0.0409334,8.65993e-05,9.18
0.381827,0.0409611,0.000124848,9.184
0.381827,0.0409889,0.000107765,9.188
0.381828,0.0410167,0.000136616,9.192
0.381828,0.0410444,0.000152658,9.196
0.381829,0.0410722,0.000123227,9.2
0.38183,0.0411,0.000145213,9.204
0.381831,0.0411277,0.000195787,9.208
0.381831,0.0411555,0.000185557,9.212
0.381832,0.0411833,0.000179869,9.216
0.381833,0.0412111,0.000176706,9.22
0.381833,0.0412388,0.000174948,9.224
0.381834,0.0412666,0.00017397,9.228
0.381835,0.0412944,0.000173426,9.232
0.381835,0.0413222,0.000134775,9.236
0.381835,0.04135,0.000113284,9.24
0.381836,0.0413778,0.000101335,9.244
0.381836,0.0414056,9.4692e-05,9.248
0.381836,0.0414333,9.09983e-05,9.252
0.381837,0.0414611,8.89446e-05,9.256
0.381837,0.0414889,8.78027e-05,9.26
0.381837,0.0415167,8.71678e-05,9.264
0.381838,0.0415445,8.68148e-05,9.268
0.381838,0.0415723,8.66185e-05,9.272
0.381838,0.0416001,8.65094e-05,9.276
0.381839,0.0416279,8.64488e-05,9.28
0.381839,0.0416557,8.6415e-05,9.284
0.38184,0.0416835,0.000124746,9.288
0.381841,0.0417113,0.000146058,9.292
0.381841,0.0417391,0.000119558,9.296
0.381842,0.041767,0.000143173,9.3
0.381842,0.0417948,7.96042e-05,9.304
0.381842,0.0418226,8.26095e-05,9.308
0.381842,0.0418504,4.59309e-05,9.312
0.381842,0.0418782,6.38871e-05,9.316
0.381842,0.041906,3.55212e-05,9.32
0.381843,0.0419338,5.80993e-05,9.324
0.381843,0.0419617,7.06527e-05,9.328
0.381843,0.0419895,7.76324e-05,9.332
0.381844,0.0420173,8.15131e-05,9.336
0.381844,0.0420451,8.36708e-05,9.34
0.381845,0.042073,0.00012322,9.344
0.381845,0.0421008,0.000145209,9.348
0.381846,0.0421286,0.000157435,9.352
0.381847,0.0421564,0.000164233,9.356
0.381847,0.0421843,9.13136e-05,9.36
0.381847,0.0422121,8.91199e-05,9.364
0.381847,0.0422399,8.79002e-05,9.368
0.381848,0.0422678,8.7222e-05,9.372
0.381848,0.0422956,8.68449e-05,9.376
0.381848,0.0423234,4.82858e-05,9.38
0.381849,0.0423513,0.000141895,9.384
0.381849,0.0423791,4.05443e-05,9.388
0.381849,0.042407,6.08922e-05,9.392
0.381849,0.0424348,3.3856e-05,9.396
0.38185,0.0424627,5.71735e-05,9.4
0.38185,0.0424905,7.0138e-05,9.404
0.38185,0.0425183,3.89967e-05,9.408
0.381851,0.0425462,9.83812e-05,9.412
0.381851,0.042574,0.000131399,9.416
0.381852,0.0426019,0.000111407,9.42
0.381852,0.0426297,0.000100292,9.424
0.381853,0.0426576,0.000132461,9.428
0.381853,0.0426855,0.000111998,9.432
0.381853,0.0427133,0.00010062,9.436
0.381854,0.0427412,9.42945e-05,9.44
0.381854,0.042769,5.24277e-05,9.444
0.381854,0.0427969,6.74993e-05,9.448
0.381854,0.0428247,3.75296e-05,9.452
0.381854,0.0428526,5.9216e-05,9.456
0.381855,0.0428805,7.12736e-05,9.46
0.381855,0.0429083,3.96281e-05,9.464
0.381855,0.0429362,6.03827e-05,9.468
0.381855,0.0429641,3.35728e-05,9.472
0.381855,0.0429919,5.7016e-05,9.476
0.381856,0.0430198,7.00504e-05,9.48
0.381856,0.0430477,7.72975e-05,9.484
0.381856,0.0430755,8.13269e-05,9.488
0.381856,0.0431034,4.52178e-05,9.492
0.381857,0.0431313,6.34906e-05,9.496
0.381857,0.0431591,7.36503e-05,9.5
0.381857,0.043187,7.92991e-05,9.504
0.381858,0.0432149,8.24398e-05,9.508
0.381858,0.0432428,4.58365e-05,9.512
0.381858,0.0432707,6.38346e-05,9.516
0.381859,0.0432985,7.38416e-05,9.52
0.381859,0.0433264,7.94054e-05,9.524
0.38186,0.0433543,0.000120848,9.528
0.38186,0.0433822,0.000105541,9.532
0.38186,0.0434101,9.70304e-05,9.536
0.381861,0.0434379,9.22984e-05,9.54
0.381861,0.0434658,5.13179e-05,9.544
0.381861,0.0434937,6.68823e-05,9.548
0.381861,0.0435216,3.71865e-05,9.552
0.381861,0.0435495,5.90252e-05,9.556
0.381862,0.0435774,7.11675e-05,9.56
0.381862,0.0436053,3.95692e-05,9.564
0.381862,0.0436331,6.035e-05,9.568
0.381862,0.043661,7.19041e-05,9.572
0.381862,0.0436889,3.99787e-05,9.576
0.381863,0.0437168,9.89272e-05,9.58
0.381863,0.0437447,9.3353e-05,9.584
0.381864,0.0437726,9.02538e-05,9.588
0.381864,0.0438005,8.85306e-05,9.592
0.381864,0.0438284,8.75725e-05,9.596
0.381865,0.0438563,8.70398e-05,9.6
0.381865,0.0438842,8.67437e-05,9.604
0.381865,0.0439121,4.82295e-05,9.608
0.381865,0.04394,6.51651e-05,9.612
0.381866,0.0439679,7.45813e-05,9.616
0.381866,0.0439958,4.14672e-05,9.62
0.381866,0.0440237,6.14053e-05,9.624
0.381866,0.0440516,3.41413e-05,9.628
0.381866,0.0440795,5.73321e-05,9.632
0.381867,0.0441074,7.02262e-05,9.636
0.381867,0.0441353,3.90457e-05,9.64
0.381867,0.0441632,6.00589e-05,9.644
0.381868,0.0441911,7.17423e-05,9.648
0.381868,0.044219,3.98887e-05,9.652
0.381868,0.0442469,2.21781e-05,9.656
0.381868,0.0442749,1.2331e-05,9.66
0.381868,0.0443028,4.52056e-05,9.664
0.381868,0.0443307,2.51343e-05,9.668
0.381868,0.0443586,5.23242e-05,9.672
0.381868,0.0443865,2.90922e-05,9.676
0.381869,0.0444144,5.45248e-05,9.68
0.381869,0.0444423,3.03158e-05,9.684
0.381869,0.0444702,5.52051e-05,9.688
0.381869,0.0444981,6.90435e-05,9.692
0.381869,0.0445261,3.83882e-05,9.696
0.38187,0.044554,5.96934e-05,9.7
0.38187,0.0445819,3.31895e-05,9.704
0.38187,0.0446098,1.84534e-05,9.708
0.38187,0.0446377,4.86096e-05,9.712
0.38187,0.0446656,2.70269e-05,9.716
0.38187,0.0446936,5.33765e-05,9.72
0.381871,0.0447215,6.80268e-05,9.724
0.381871,0.0447494,3.78229e-05,9.728
0.381871,0.0447773,5.93791e-05,9.732
0.381871,0.0448052,3.30148e-05,9.736
0.381871,0.0448332,5.67057e-05,9.74
0.381871,0.0448611,3.15284e-05,9.744
0.381872,0.044889,5.58793e-05,9.748
0.381872,0.0449169,3.10689e-05,9.752
0.381872,0.0449448,5.56238e-05,9.756
0.381872,0.0449728,6.92764e-05,9.76
0.381873,0.0450007,7.68672e-05,9.764
0.381873,0.0450286,4.27381e-05,9.768
0.381873,0.0450565,6.21119e-05,9.772
0.381873,0.0450845,3.45342e-05,9.776
0.381873,0.0451124,1.9201e-05,9.78
0.381873,0.0451403,4.90253e-05,9.784
0.381873,0.0451682,2.72581e-05,9.788
0.381873,0.0451962,1.51555e-05,9.792
0.381874,0.0452241,4.6776e-05,9.796
0.381874,0.045252,2.60074e-05,9.8
0.381874,0.04528,1.44601e-05,9.804
0.381874,0.0453079,4.63893e-05,9.808
0.381874,0.0453358,2.57925e-05,9.812
0.381874,0.0453637,1.43406e-05,9.816
0.381874,0.0453917,4.63229e-05,9.82
0.381874,0.0454196,2.57555e-05,9.824
0.381874,0.0454475,1.43201e-05,9.828
0.381874,0.0454755,7.96196e-06,9.832
0.381875,0.0455034,4.27764e-05,9.836
0.381875,0.0455313,2.37837e-05,9.84
0.381875,0.0455593,5.15732e-05,9.844
0.381875,0.0455872,2.86747e-05,9.848
0.381875,0.0456151,5.42927e-05,9.852
0.381875,0.0456431,3.01867e-05,9.856
0.381876,0.045671,5.51333e-05,9.86
0.381876,0.0456989,6.90036e-05,9.864
0.381876,0.0457269,3.8366e-05,9.868
0.381877,0.0457548,9.80305e-05,9.872
0.381877,0.0457827,5.4505e-05,9.876
0.381877,0.0458107,6.86543e-05,9.88
0.381876,0.0458386,-3.85272e-05,9.884
0.381877,0.0458665,1.69284e-05,9.888
0.381877,0.0458945,9.41217e-06,9.892
0.381877,0.0459224,5.23317e-06,9.896
0.381877,0.0459503,2.90964e-06,9.9
0.381877,0.0459783,3.99673e-05,9.904
0.381877,0.0460062,2.22218e-05,9.908
0.381877,0.0460341,1.23553e-05,9.912
0.381878,0.0460621,4.52191e-05,9.916
0.381878,0.04609,2.51418e-05,9.92
