joint_pos, joint_vel_desired, joint_vel_filtered, current_time
6.35704e-05,0.00468694,3.34414e-16,0.508
6.35704e-05,0.00475899,1.85934e-16,0.512
6.35704e-05,0.00483154,1.03379e-16,0.516
6.35704e-05,0.00490462,5.74789e-17,0.52
6.35704e-05,0.00497821,3.19583e-17,0.524
6.35704e-05,0.00505232,1.77688e-17,0.528
6.35704e-05,0.00512693,9.87945e-18,0.532
6.35704e-05,0.00520207,5.49297e-18,0.536
6.35704e-05,0.00527771,3.05409e-18,0.54
6.35704e-05,0.00535387,1.69808e-18,0.544
6.35704e-05,0.00543053,9.4413e-19,0.548
6.35704e-05,0.00550771,5.24936e-19,0.552
6.35704e-05,0.00558539,2.91865e-19,0.556
6.35704e-05,0.00566358,1.62277e-19,0.56
6.35704e-05,0.00574229,9.02259e-20,0.564
6.35704e-05,0.00582149,5.01656e-20,0.568
6.35704e-05,0.00590121,2.78921e-20,0.572
6.35704e-05,0.00598143,1.5508e-20,0.576
6.35704e-05,0.00606215,8.62244e-21,0.58
6.35704e-05,0.00614338,4.79408e-21,0.584
6.35704e-05,0.00622511,2.66551e-21,0.588
6.35704e-05,0.00630734,1.48202e-21,0.592
6.35704e-05,0.00639008,8.24004e-22,0.596
6.35704e-05,0.00647331,4.58146e-22,0.6
6.35704e-05,0.00655705,2.54729e-22,0.604
6.35704e-05,0.00664129,1.4163e-22,0.608
6.35704e-05,0.00672602,7.8746e-23,0.612
6.35704e-05,0.00681125,4.37828e-23,0.616
6.35704e-05,0.00689698,2.43432e-23,0.62
6.35704e-05,0.00698321,1.35348e-23,0.624
6.35704e-05,0.00706993,7.52537e-24,0.628
6.35704e-05,0.00715714,4.18411e-24,0.632
6.35704e-05,0.00724485,2.32636e-24,0.636
6.35704e-05,0.00733306,1.29346e-24,0.64
6.35704e-05,0.00742175,7.19162e-25,0.644
6.35704e-05,0.00751094,3.99854e-25,0.648
6.35704e-05,0.00760062,2.22319e-25,0.652
6.35704e-05,0.00769079,1.23609e-25,0.656
6.35704e-05,0.00778145,6.87268e-26,0.66
6.35704e-05,0.0078726,3.82121e-26,0.664
6.35704e-05,0.00796423,2.12459e-26,0.668
6.35704e-05,0.00805636,1.18127e-26,0.672
6.35704e-05,0.00814897,6.56788e-27,0.676
6.35704e-05,0.00824206,3.65174e-27,0.68
6.35704e-05,0.00833565,2.03037e-27,0.684
6.35704e-05,0.00842971,1.12888e-27,0.688
6.35704e-05,0.00852426,6.2766e-28,0.692
6.35704e-05,0.00861929,3.48979e-28,0.696
6.35704e-05,0.00871481,1.94032e-28,0.7
6.35704e-05,0.0088108,1.07882e-28,0.704
6.35704e-05,0.00890728,5.99824e-29,0.708
6.35704e-05,0.00900423,3.33502e-29,0.712
6.35704e-05,0.00910167,1.85427e-29,0.716
6.35704e-05,0.00919958,1.03097e-29,0.72
6.35704e-05,0.00929798,5.73222e-30,0.724
6.35704e-05,0.00939684,3.18711e-30,0.728
6.35704e-05,0.00949619,1.77204e-30,0.732
6.35704e-05,0.00959601,9.85252e-31,0.736
6.35704e-05,0.0096963,5.478e-31,0.74
6.35704e-05,0.00979707,3.04577e-31,0.744
6.35704e-05,0.00989831,1.69345e-31,0.748
6.35704e-05,0.01,9.41556e-32,0.752
6.35704e-05,0.0101022,5.23505e-32,0.756
6.35704e-05,0.0102049,2.91069e-32,0.76
6.35704e-05,0.010308,1.61834e-32,0.764
6.35704e-05,0.0104116,8.99799e-33,0.768
6.35704e-05,0.0105157,5.00288e-33,0.772
6.35704e-05,0.0106202,2.7816e-33,0.776
6.35704e-05,0.0107252,1.54657e-33,0.78
6.35704e-05,0.0108307,8.59894e-34,0.784
6.35704e-05,0.0109366,4.78101e-34,0.788
6.35704e-05,0.011043,2.65824e-34,0.792
6.35704e-05,0.0111498,1.47798e-34,0.796
6.35704e-05,0.0112572,8.21758e-35,0.8
6.35704e-05,0.0113649,4.56897e-35,0.804
6.35704e-05,0.0114732,2.54035e-35,0.808
6.35704e-05,0.0115819,1.41243e-35,0.812
6.35704e-05,0.0116911,7.85313e-36,0.816
6.35704e-05,0.0118007,4.36634e-36,0.82
6.35704e-05,0.0119108,2.42769e-36,0.824
6.35704e-05,0.0120213,1.34979e-36,0.828
6.35704e-05,0.0121323,7.50485e-37,0.832
6.35704e-05,0.0122438,4.1727e-37,0.836
6.35704e-05,0.0123557,2.32002e-37,0.84
6.35704e-05,0.0124681,1.28993e-37,0.844
6.35704e-05,0.0125809,7.17202e-38,0.848
6.35704e-05,0.0126942,3.98764e-38,0.852
6.35704e-05,0.0128079,2.21713e-38,0.856
6.35704e-05,0.0129221,1.23272e-38,0.86
6.35704e-05,0.0130368,6.85394e-39,0.864
6.35704e-05,0.0131518,3.81079e-39,0.868
6.35704e-05,0.0132674,2.1188e-39,0.872
6.35704e-05,0.0133834,1.17805e-39,0.876
6.35704e-05,0.0134998,6.54998e-40,0.88
6.35704e-05,0.0136167,3.64179e-40,0.884
6.35704e-05,0.013734,2.02483e-40,0.888
6.35704e-05,0.0138518,1.12581e-40,0.892
6.35704e-05,0.01397,6.25949e-41,0.896
6.35704e-05,0.0140887,3.48028e-41,0.9
6.35704e-05,0.0142078,1.93503e-41,0.904
6.35704e-05,0.0143273,1.07588e-41,0.908
6.35704e-05,0.0144473,5.98188e-42,0.912
6.35704e-05,0.0145678,3.32593e-42,0.916
6.39159e-05,0.0146886,3.83495e-05,0.92
6.35704e-05,0.01481,-1.70272e-05,0.924
6.35704e-05,0.0149317,-9.46711e-06,0.928
6.35704e-05,0.0150539,-5.26372e-06,0.932
6.35704e-05,0.0151765,-2.92663e-06,0.936
6.35704e-05,0.0152996,-1.6272e-06,0.94
6.35704e-05,0.0154231,-9.04725e-07,0.944
6.35704e-05,0.0155471,-5.03027e-07,0.948
6.35704e-05,0.0156714,-2.79683e-07,0.952
6.35704e-05,0.0157962,-1.55504e-07,0.956
6.35704e-05,0.0159215,-8.64601e-08,0.96
6.35704e-05,0.0160472,-4.80718e-08,0.964
6.35704e-05,0.0161733,-2.67279e-08,0.968
6.35704e-05,0.0162998,-1.48607e-08,0.972
6.35704e-05,0.0164268,-8.26257e-09,0.976
6.35704e-05,0.0165542,-4.59399e-09,0.98
6.35704e-05,0.016682,-2.55426e-09,0.984
6.35704e-05,0.0168103,-1.42017e-09,0.988
6.35704e-05,0.016939,-7.89613e-10,0.992
6.35704e-05,0.0170681,-4.39025e-10,0.996
6.35704e-05,0.0171976,-2.44098e-10,1
6.35704e-05,0.0173276,-1.35718e-10,1.004
6.35704e-05,0.017458,-7.54594e-11,1.008
6.35704e-05,0.0175888,-4.19554e-11,1.012
6.35704e-05,0.01772,-2.33272e-11,1.016
6.35704e-05,0.0178517,-1.29699e-11,1.02
6.35704e-05,0.0179838,-7.21128e-12,1.024
6.35704e-05,0.0181163,-4.00947e-12,1.028
6.35704e-05,0.0182492,-2.22927e-12,1.032
6.35704e-05,0.0183825,-1.23947e-12,1.036
6.35704e-05,0.0185163,-6.89147e-13,1.04
6.35704e-05,0.0186504,-3.83166e-13,1.044
6.35704e-05,0.018785,-2.1304e-13,1.048
6.35704e-05,0.01892,-1.1845e-13,1.052
6.35704e-05,0.0190555,-6.58584e-14,1.056
6.32249e-05,0.0191913,-3.83495e-05,1.06
6.35704e-05,0.0193276,1.70272e-05,1.064
6.35704e-05,0.0194642,9.46711e-06,1.068
6.35704e-05,0.0196013,5.26372e-06,1.072
6.35704e-05,0.0197388,2.92663e-06,1.076
6.35704e-05,0.0198767,1.6272e-06,1.08
6.35704e-05,0.020015,9.04725e-07,1.084
6.42613e-05,0.0201537,7.72021e-05,1.088
6.35704e-05,0.0202928,-3.37747e-05,1.092
6.35704e-05,0.0204324,-1.87787e-05,1.096
6.35704e-05,0.0205723,-1.0441e-05,1.1
6.35704e-05,0.0207127,-5.80518e-06,1.104
6.35704e-05,0.0208534,-3.22768e-06,1.108
6.35704e-05,0.0209946,-1.79459e-06,1.112
6.42613e-05,0.0211362,7.57012e-05,1.116
6.35704e-05,0.0212781,-3.46091e-05,1.12
6.35704e-05,0.0214205,-1.92427e-05,1.124
6.35704e-05,0.0215633,-1.06989e-05,1.128
6.35704e-05,0.0217065,-5.94861e-06,1.132
6.35704e-05,0.02185,-3.30742e-06,1.136
6.35704e-05,0.021994,-1.83893e-06,1.14
6.35704e-05,0.0221384,-1.02244e-06,1.144
6.35704e-05,0.0222832,-5.68479e-07,1.148
6.35704e-05,0.0224283,-3.16074e-07,1.152
6.32249e-05,0.0225739,-3.85252e-05,1.156
6.35704e-05,0.0227199,1.69295e-05,1.16
6.39159e-05,0.0228662,4.77623e-05,1.164
6.42613e-05,0.023013,6.49053e-05,1.168
6.35704e-05,0.0231601,-4.06116e-05,1.172
6.39159e-05,0.0233077,1.57694e-05,1.176
6.32249e-05,0.0234556,-6.79312e-05,1.18
6.35704e-05,0.0236039,5.79755e-07,1.184
6.35704e-05,0.0237526,3.22344e-07,1.188
6.42613e-05,0.0239017,7.68782e-05,1.192
6.35704e-05,0.0240512,-3.39547e-05,1.196
6.35704e-05,0.0242011,-1.88788e-05,1.2
6.35704e-05,0.0243514,-1.04966e-05,1.204
6.35704e-05,0.0245021,-5.83612e-06,1.208
6.35704e-05,0.0246531,-3.24488e-06,1.212
6.35704e-05,0.0248045,-1.80416e-06,1.216
6.35704e-05,0.0249563,-1.00311e-06,1.22
6.35704e-05,0.0251085,-5.5773e-07,1.224
6.35704e-05,0.0252611,-3.10098e-07,1.228
6.35704e-05,0.0254141,-1.72414e-07,1.232
6.35704e-05,0.0255674,-9.58623e-08,1.236
6.35704e-05,0.0257212,-5.32995e-08,1.24
6.35704e-05,0.0258753,-2.96345e-08,1.244
6.35704e-05,0.0260298,-1.64768e-08,1.248
6.35704e-05,0.0261846,-9.16109e-09,1.252
6.35704e-05,0.0263399,-5.09357e-09,1.256
6.35704e-05,0.0264955,-2.83202e-09,1.26
6.35704e-05,0.0266515,-1.5746e-09,1.264
6.35704e-05,0.0268079,-8.7548e-10,1.268
6.35704e-05,0.0269646,-4.86767e-10,1.272
6.35704e-05,0.0271218,-2.70642e-10,1.276
6.35704e-05,0.0272793,-1.50477e-10,1.28
6.35704e-05,0.0274371,-8.36653e-11,1.284
6.35704e-05,0.0275954,-4.65179e-11,1.288
6.35704e-05,0.027754,-2.5864e-11,1.292
6.35704e-05,0.027913,-1.43804e-11,1.296
6.35704e-05,0.0280723,-7.99548e-12,1.3
6.35704e-05,0.0282321,-4.44549e-12,1.304
6.35704e-05,0.0283922,-2.47169e-12,1.308
6.35704e-05,0.0285526,-1.37426e-12,1.312
6.35704e-05,0.0287134,-7.64089e-13,1.316
6.35704e-05,0.0288746,-4.24833e-13,1.32
6.35704e-05,0.0290362,-2.36207e-13,1.324
6.35704e-05,0.0291981,-1.31331e-13,1.328
6.35704e-05,0.0293604,-7.30202e-14,1.332
6.35704e-05,0.0295231,-4.05992e-14,1.336
6.35704e-05,0.0296861,-2.25732e-14,1.34
6.35704e-05,0.0298495,-1.25507e-14,1.344
6.42613e-05,0.0300132,7.6699e-05,1.348
6.35704e-05,0.0301773,-3.40544e-05,1.352
6.35704e-05,0.0303418,-1.89342e-05,1.356
6.35704e-05,0.0305066,-1.05274e-05,1.36
6.35704e-05,0.0306717,-5.85325e-06,1.364
6.35704e-05,0.0308373,-3.25441e-06,1.368
6.39159e-05,0.0310032,3.65401e-05,1.372
6.35704e-05,0.0311694,-1.80332e-05,1.376
6.35704e-05,0.031336,-1.00265e-05,1.38
6.35704e-05,0.031503,-5.57472e-06,1.384
6.35704e-05,0.0316703,-3.09955e-06,1.388
6.35704e-05,0.0318379,-1.72335e-06,1.392
6.35704e-05,0.0320059,-9.58181e-07,1.396
6.35704e-05,0.0321743,-5.32749e-07,1.4
6.35704e-05,0.032343,-2.96208e-07,1.404
6.35704e-05,0.0325121,-1.64692e-07,1.408
6.35704e-05,0.0326815,-9.15687e-08,1.412
6.35704e-05,0.0328513,-5.09122e-08,1.416
6.35704e-05,0.0330214,-2.83072e-08,1.42
6.35704e-05,0.0331918,-1.57388e-08,1.424
6.35704e-05,0.0333626,-8.75076e-09,1.428
6.35704e-05,0.0335338,-4.86543e-09,1.432
6.35704e-05,0.0337053,-2.70518e-09,1.436
6.35704e-05,0.0338771,-1.50408e-09,1.44
6.35704e-05,0.0340493,-8.36267e-10,1.444
6.35704e-05,0.0342218,-4.64965e-10,1.448
6.35704e-05,0.0343947,-2.5852e-10,1.452
6.35704e-05,0.0345679,-1.43737e-10,1.456
6.35704e-05,0.0347414,-7.99179e-11,1.46
6.35704e-05,0.0349153,-4.44344e-11,1.464
6.35704e-05,0.0350895,-2.47055e-11,1.468
6.35704e-05,0.0352641,-1.37363e-11,1.472
6.35704e-05,0.035439,-7.63736e-12,1.476
6.35704e-05,0.0356142,-4.24637e-12,1.48
6.35704e-05,0.0357898,-2.36098e-12,1.484
6.35704e-05,0.0359657,-1.31271e-12,1.488
6.35704e-05,0.0361419,-7.29865e-13,1.492
6.35704e-05,0.0363185,-4.05805e-13,1.496
6.35704e-05,0.0364954,-2.25628e-13,1.5
6.35704e-05,0.0366727,-1.25449e-13,1.504
6.35704e-05,0.0368502,-6.97496e-14,1.508
6.35704e-05,0.0370281,-3.87808e-14,1.512
6.35704e-05,0.0372064,-2.15621e-14,1.516
6.35704e-05,0.0373849,-1.19885e-14,1.52
6.35704e-05,0.0375638,-6.66563e-15,1.524
6.35704e-05,0.037743,-3.70609e-15,1.528
6.35704e-05,0.0379226,-2.06059e-15,1.532
6.35704e-05,0.0381024,-1.14569e-15,1.536
6.35704e-05,0.0382826,-6.37001e-16,1.54
6.35704e-05,0.0384631,-3.54173e-16,1.544
6.35704e-05,0.038644,-1.9692e-16,1.548
6.35704e-05,0.0388251,-1.09488e-16,1.552
6.35704e-05,0.0390066,-6.08751e-17,1.556
6.35704e-05,0.0391884,-3.38465e-17,1.56
6.35704e-05,0.0393706,-1.88187e-17,1.564
6.35704e-05,0.039553,-1.04632e-17,1.568
6.35704e-05,0.0397358,-5.81753e-18,1.572
6.35704e-05,0.0399189,-3.23455e-18,1.576
6.35704e-05,0.0401023,-1.79841e-18,1.58
6.35704e-05,0.040286,-9.99915e-19,1.584
6.35704e-05,0.04047,-5.55952e-19,1.588
6.35704e-05,0.0406544,-3.0911e-19,1.592
6.35704e-05,0.040839,-1.71865e-19,1.596
6.35704e-05,0.041024,-9.55569e-20,1.6
6.35704e-05,0.0412093,-5.31296e-20,1.604
6.35704e-05,0.0413949,-2.95401e-20,1.608
6.35704e-05,0.0415808,-1.64243e-20,1.612
6.35704e-05,0.0417671,-9.1319e-21,1.616
6.35704e-05,0.0419536,-5.07734e-21,1.62
6.35704e-05,0.0421405,-2.823e-21,1.624
6.35704e-05,0.0423276,-1.56959e-21,1.628
6.35704e-05,0.0425151,-8.72691e-22,1.632
6.35704e-05,0.0427029,-4.85216e-22,1.636
6.35704e-05,0.042891,-2.6978e-22,1.64
6.35704e-05,0.0430794,-1.49998e-22,1.644
6.35704e-05,0.043268,-8.33987e-23,1.648
6.35704e-05,0.043457,-4.63697e-23,1.652
6.35704e-05,0.0436464,-2.57816e-23,1.656
6.35704e-05,0.043836,-1.43345e-23,1.66
6.35704e-05,0.0440259,-7.97001e-24,1.664
6.35704e-05,0.0442161,-4.43132e-24,1.668
6.35704e-05,0.0444066,-2.46382e-24,1.672
6.35704e-05,0.0445974,-1.36988e-24,1.676
6.35704e-05,0.0447885,-7.61654e-25,1.68
6.35704e-05,0.0449799,-4.2348e-25,1.684
6.35704e-05,0.0451716,-2.35455e-25,1.688
6.35704e-05,0.0453636,-1.30913e-25,1.692
6.35704e-05,0.0455559,-7.27875e-26,1.696
6.35704e-05,0.0457485,-4.04699e-26,1.7
6.35704e-05,0.0459414,-2.25012e-26,1.704
6.35704e-05,0.0461346,-1.25107e-26,1.708
6.35704e-05,0.0463281,-6.95595e-27,1.712
6.35704e-05,0.0465218,-3.86751e-27,1.716
6.35704e-05,0.0467159,-2.15033e-27,1.72
6.35704e-05,0.0469103,-1.19559e-27,1.724
6.35704e-05,0.0471049,-6.64745e-28,1.728
6.35704e-05,0.0472998,-3.69598e-28,1.732
6.35704e-05,0.0474951,-2.05497e-28,1.736
6.35704e-05,0.0476906,-1.14256e-28,1.74
6.35704e-05,0.0478864,-6.35264e-29,1.744
6.35704e-05,0.0480824,-3.53207e-29,1.748
6.35704e-05,0.0482788,-1.96383e-29,1.752
6.35704e-05,0.0484755,-1.09189e-29,1.756
6.35704e-05,0.0486724,-6.07091e-30,1.76
6.35704e-05,0.0488696,-3.37543e-30,1.764
6.35704e-05,0.0490671,-1.87674e-30,1.768
6.35704e-05,0.0492649,-1.04347e-30,1.772
6.35704e-05,0.049463,-5.80167e-31,1.776
6.35704e-05,0.0496614,-3.22573e-31,1.78
6.35704e-05,0.04986,-1.7935e-31,1.784
6.35704e-05,0.0500589,-9.97188e-32,1.788
6.35704e-05,0.0502581,-5.54437e-32,1.792
6.35704e-05,0.0504576,-3.08267e-32,1.796
6.35704e-05,0.0506573,-1.71396e-32,1.8
6.35704e-05,0.0508573,-9.52964e-33,1.804
6.35704e-05,0.0510576,-5.29848e-33,1.808
6.35704e-05,0.0512582,-2.94595e-33,1.812
6.35704e-05,0.051459,-1.63795e-33,1.816
6.35704e-05,0.0516601,-9.10701e-34,1.82
6.35704e-05,0.0518615,-5.06349e-34,1.824
6.35704e-05,0.0520632,-2.8153e-34,1.828
6.35704e-05,0.0522651,-1.56531e-34,1.832
6.35704e-05,0.0524673,-8.70312e-35,1.836
6.35704e-05,0.0526698,-4.83893e-35,1.84
6.35704e-05,0.0528726,-2.69045e-35,1.844
6.35704e-05,0.0530756,-1.49589e-35,1.848
6.35704e-05,0.0532788,-8.31714e-36,1.852
6.35704e-05,0.0534824,-4.62433e-36,1.856
6.35704e-05,0.0536862,-2.57113e-36,1.86
6.35704e-05,0.0538903,-1.42955e-36,1.864
6.35704e-05,0.0540946,-7.94828e-37,1.868
6.35704e-05,0.0542992,-4.41924e-37,1.872
6.35704e-05,0.0545041,-2.4571e-37,1.876
6.35704e-05,0.0547092,-1.36615e-37,1.88
6.35704e-05,0.0549146,-7.59578e-38,1.884
6.35704e-05,0.0551203,-4.22325e-38,1.888
6.35704e-05,0.0553262,-2.34813e-38,1.892
6.35704e-05,0.0555323,-1.30556e-38,1.896
6.35704e-05,0.0557388,-7.25891e-39,1.9
6.35704e-05,0.0559455,-4.03595e-39,1.904
6.35704e-05,0.0561524,-2.24399e-39,1.908
6.35704e-05,0.0563596,-1.24766e-39,1.912
6.35704e-05,0.0565671,-6.93698e-40,1.916
6.35704e-05,0.0567748,-3.85696e-40,1.92
6.35704e-05,0.0569827,-2.14447e-40,1.924
6.35704e-05,0.057191,-1.19233e-40,1.928
6.35704e-05,0.0573994,-6.62933e-41,1.932
6.35704e-05,0.0576082,-3.68591e-41,1.936
6.35704e-05,0.0578171,-2.04937e-41,1.94
6.35704e-05,0.0580264,-1.13945e-41,1.944
6.35704e-05,0.0582358,-6.33533e-42,1.948
6.35704e-05,0.0584455,-3.52244e-42,1.952
6.35704e-05,0.0586555,-1.95848e-42,1.956
6.35704e-05,0.0588657,-1.08891e-42,1.96
6.35704e-05,0.0590762,-6.05436e-43,1.964
6.35704e-05,0.0592869,-3.36622e-43,1.968
6.35704e-05,0.0594979,-1.87162e-43,1.972
6.35704e-05,0.0597091,-1.04062e-43,1.976
6.35704e-05,0.0599205,-5.78585e-44,1.98
6.35704e-05,0.0601322,-3.21693e-44,1.984
6.35704e-05,0.0603441,-1.78861e-44,1.988
6.35704e-05,0.0605563,-9.9447e-45,1.992
6.35704e-05,0.0607687,-5.52925e-45,1.996
6.35704e-05,0.0609814,-3.07426e-45,2
6.35704e-05,0.0611943,-1.70929e-45,2.004
6.35704e-05,0.0614074,-9.50366e-46,2.008
6.35704e-05,0.0616208,-5.28403e-46,2.012
6.35704e-05,0.0618344,-2.93792e-46,2.016
6.35704e-05,0.0620482,-1.63349e-46,2.02
6.35704e-05,0.0622623,-9.08218e-47,2.024
6.35704e-05,0.0624766,-5.04969e-47,2.028
6.35704e-05,0.0626911,-2.80763e-47,2.032
6.35704e-05,0.0629059,-1.56104e-47,2.036
6.35704e-05,0.0631209,-8.67939e-48,2.04
6.35704e-05,0.0633362,-4.82574e-48,2.044
6.35704e-05,0.0635516,-2.68311e-48,2.048
6.35704e-05,0.0637674,-1.49181e-48,2.052
6.35704e-05,0.0639833,-8.29446e-49,2.056
6.35704e-05,0.0641995,-4.61172e-49,2.06
6.35704e-05,0.0644158,-2.56412e-49,2.064
6.35704e-05,0.0646325,-1.42565e-49,2.068
6.35704e-05,0.0648493,-7.92661e-50,2.072
6.35704e-05,0.0650664,-4.40719e-50,2.076
6.35704e-05,0.0652837,-2.4504e-50,2.08
6.35704e-05,0.0655012,-1.36242e-50,2.084
6.35704e-05,0.0657189,-7.57507e-51,2.088
6.35704e-05,0.0659369,-4.21174e-51,2.092
