joint_pos_desired, joint_pos, joint_vel_desired, joint_vel_filtered, target_torque, current_time
-1.09528,-1.09538,-0.00233959,6.10452e-06,0,0.356
-1.09529,-1.09538,-0.00239145,3.39412e-06,0,0.36
-1.0953,-1.09538,-0.00244384,1.88713e-06,0,0.364
-1.09531,-1.09538,-0.00249678,1.04924e-06,0,0.368
-1.09532,-1.09538,-0.00255027,3.89329e-05,0,0.372
-1.09533,-1.09538,-0.0026043,-1.67028e-05,0,0.376
-1.09534,-1.09538,-0.00265887,-9.28677e-06,0,0.38
-1.09535,-1.09538,-0.00271398,-5.16344e-06,0,0.384
-1.09536,-1.09538,-0.00276964,-2.87088e-06,0,0.388
-1.09537,-1.09538,-0.00282583,-1.59621e-06,0,0.392
-1.09538,-1.09538,-0.00288256,-8.87491e-07,0,0.396
-1.0954,-1.09538,-0.00293983,-4.93445e-07,0,0.4
-1.09541,-1.09538,-0.00299764,-2.74355e-07,0,0.404
-1.09542,-1.09538,-0.00305599,-1.52542e-07,0,0.408
-1.09543,-1.09538,-0.00311487,-8.48131e-08,0,0.412
-1.09545,-1.09538,-0.00317429,-4.71561e-08,0,0.416
-1.09546,-1.09538,-0.00323424,-2.62188e-08,0,0.42
-1.09547,-1.09538,-0.00329472,-1.45776e-08,0,0.424
-1.09548,-1.09538,-0.00335574,-8.10517e-09,0,0.428
-1.0955,-1.09538,-0.00341729,-4.50648e-09,0,0.432
-1.09551,-1.09538,-0.00347938,-2.5056e-09,0,0.436
-1.09553,-1.09538,-0.00354199,-1.39311e-09,0,0.44
-1.09554,-1.09538,-0.00360514,-7.74571e-10,0,0.444
-1.09555,-1.09538,-0.00366881,-4.30662e-10,0,0.448
-1.09557,-1.09538,-0.00373301,-2.39448e-10,0,0.452
-1.09558,-1.09538,-0.00379774,-1.33133e-10,0,0.456
-1.0956,-1.09538,-0.003863,-7.4022e-11,0,0.46
-1.09562,-1.09538,-0.00392879,-4.11562e-11,0,0.464
-1.09563,-1.09538,-0.0039951,-2.28829e-11,0,0.468
-1.09565,-1.09538,-0.00406193,-1.27229e-11,0,0.472
-1.09566,-1.09538,-0.00412929,-7.07391e-12,0,0.476
-1.09568,-1.09538,-0.00419717,-3.9331e-12,0,0.48
-1.0957,-1.09538,-0.00426558,-2.1868e-12,0,0.484
-1.09571,-1.09538,-0.0043345,-1.21586e-12,0,0.488
-1.09573,-1.09538,-0.00440395,-6.76019e-13,0,0.492
-1.09575,-1.09538,-0.00447392,-3.75867e-13,0,0.496
-1.09577,-1.09538,-0.00454441,-2.08982e-13,0,0.5
-1.09579,-1.09538,-0.00461542,-1.16194e-13,0,0.504
-1.0958,-1.09538,-0.00468694,-6.46038e-14,0,0.508
-1.09582,-1.09538,-0.00475899,-3.59197e-14,0,0.512
-1.09584,-1.09538,-0.00483154,-1.99714e-14,0,0.516
-1.09586,-1.09538,-0.00490462,-1.11041e-14,0,0.52
-1.09588,-1.09538,-0.00497821,-6.17387e-15,0,0.524
-1.0959,-1.09538,-0.00505232,-3.43267e-15,0,0.528
-1.09592,-1.09538,-0.00512693,-1.90856e-15,0,0.532
-1.09594,-1.09538,-0.00520207,-1.06116e-15,0,0.536
-1.09596,-1.09538,-0.00527771,-5.90006e-16,0,0.54
-1.09599,-1.09538,-0.00535387,-3.28043e-16,0,0.544
-1.09601,-1.09538,-0.00543053,-1.82392e-16,0,0.548
-1.09603,-1.09538,-0.00550771,-1.0141e-16,0,0.552
-1.09605,-1.09538,-0.00558539,-5.6384e-17,0,0.556
-1.09607,-1.09538,-0.00566358,-3.13495e-17,0,0.56
-1.0961,-1.09538,-0.00574229,-1.74303e-17,0,0.564
-1.09612,-1.09538,-0.00582149,-9.69125e-18,0,0.568
-1.09614,-1.09538,-0.00590121,-5.38834e-18,0,0.572
-1.09617,-1.09538,-0.00598143,-2.99592e-18,0,0.576
-1.09619,-1.09538,-0.00606215,-1.66573e-18,0,0.58
-1.09621,-1.09538,-0.00614338,-9.26145e-19,0,0.584
-1.09624,-1.09538,-0.00622511,-5.14937e-19,0,0.588
-1.09626,-1.09538,-0.00630734,-2.86305e-19,0,0.592
-1.09629,-1.09538,-0.00639008,-1.59185e-19,1,0.596
-1.09632,-1.09538,-0.00647331,-8.85071e-20,1,0.6
-1.09634,-1.09538,-0.00655705,-4.921e-20,1,0.604
-1.09637,-1.09538,-0.00664129,-2.73607e-20,1,0.608
-1.0964,-1.09538,-0.00672602,-1.52126e-20,1,0.612
-1.09642,-1.09538,-0.00681125,-8.45819e-21,1,0.616
-1.09645,-1.09538,-0.00689698,-4.70275e-21,1,0.62
-1.09648,-1.09538,-0.00698321,-2.61473e-21,1,0.624
-1.09651,-1.09538,-0.00706993,-1.45379e-21,1,0.628
-1.09653,-1.09538,-0.00715714,-8.08307e-22,1,0.632
-1.09656,-1.09538,-0.00724485,-4.49419e-22,1,0.636
-1.09659,-1.09538,-0.00733306,-2.49877e-22,1,0.64
-1.09662,-1.09538,-0.00742175,-1.38932e-22,1,0.644
-1.09665,-1.09538,-0.00751094,-7.7246e-23,1,0.648
-1.09668,-1.09538,-0.00760062,-4.29488e-23,1,0.652
-1.09671,-1.09538,-0.00769079,-2.38795e-23,1,0.656
-1.09674,-1.09538,-0.00778145,-1.3277e-23,1,0.66
-1.09677,-1.09538,-0.0078726,-7.38201e-24,1,0.664
-1.09681,-1.09538,-0.00796423,-4.1044e-24,1,0.668
-1.09684,-1.09538,-0.00805636,-2.28205e-24,1,0.672
-1.09687,-1.09538,-0.00814897,-1.26882e-24,1,0.676
-1.0969,-1.09538,-0.00824206,-7.05463e-25,1,0.68
-1.09694,-1.09538,-0.00833565,-3.92237e-25,1,0.684
-1.09697,-1.09538,-0.00842971,-2.18084e-25,1,0.688
-1.097,-1.09538,-0.00852426,-1.21255e-25,1,0.692
-1.09704,-1.09538,-0.00861929,-6.74176e-26,1,0.696
-1.09707,-1.09538,-0.00871481,-3.74842e-26,1,0.7
-1.09711,-1.09538,-0.0088108,-2.08412e-26,1,0.704
-1.09714,-1.09538,-0.00890728,-1.15877e-26,1,0.708
-1.09718,-1.09538,-0.00900423,-6.44277e-27,1,0.712
-1.09722,-1.09538,-0.00910167,-3.58218e-27,2,0.716
-1.09725,-1.09538,-0.00919958,-1.99169e-27,2,0.72
-1.09729,-1.09538,-0.00929798,-1.10738e-27,2,0.724
-1.09733,-1.09538,-0.00939684,-6.15703e-28,2,0.728
-1.09736,-1.09538,-0.00949619,-3.42331e-28,2,0.732
-1.0974,-1.09538,-0.00959601,-1.90336e-28,2,0.736
-1.09744,-1.09538,-0.0096963,-1.05827e-28,2,0.74
-1.09748,-1.09538,-0.00979707,-5.88397e-29,2,0.744
-1.09752,-1.09538,-0.00989831,-3.27149e-29,2,0.748
-1.09756,-1.09538,-0.01,-1.81895e-29,2,0.752
-1.0976,-1.09538,-0.0101022,-1.01134e-29,2,0.756
-1.09764,-1.09538,-0.0102049,-5.62302e-30,2,0.76
-1.09768,-1.09538,-0.010308,-3.1264e-30,2,0.764
-1.09772,-1.09538,-0.0104116,-1.73828e-30,2,0.768
-1.09776,-1.09538,-0.0105157,-9.66483e-31,2,0.772
-1.09781,-1.09538,-0.0106202,-5.37365e-31,2,0.776
-1.09785,-1.09538,-0.0107252,-2.98775e-31,2,0.78
-1.09789,-1.09538,-0.0108307,-1.66119e-31,2,0.784
-1.09794,-1.09538,-0.0109366,-9.2362e-32,2,0.788
-1.09798,-1.09538,-0.011043,-5.13533e-32,2,0.792
-1.09802,-1.09538,-0.0111498,-2.85524e-32,2,0.796
-1.09807,-1.09538,-0.0112572,-1.58751e-32,2,0.8
-1.09811,-1.09538,-0.0113649,-8.82658e-33,3,0.804
-1.09816,-1.09538,-0.0114732,-4.90758e-33,3,0.808
-1.09821,-1.09538,-0.0115819,-2.72861e-33,3,0.812
-1.09825,-1.09538,-0.0116911,-1.51711e-33,3,0.816
-1.0983,-1.09538,-0.0118007,-8.43513e-34,3,0.82
-1.09835,-1.09538,-0.0119108,-4.68993e-34,3,0.824
-1.09839,-1.09538,-0.0120213,-2.6076e-34,3,0.828
-1.09844,-1.09538,-0.0121323,-1.44983e-34,3,0.832
-1.09849,-1.09538,-0.0122438,-8.06104e-35,3,0.836
-1.09854,-1.09538,-0.0123557,-4.48194e-35,3,0.84
-1.09859,-1.09538,-0.0124681,-2.49196e-35,3,0.844
-1.09864,-1.09538,-0.0125809,-1.38553e-35,3,0.848
-1.09869,-1.09538,-0.0126942,-7.70354e-36,3,0.852
-1.09874,-1.09538,-0.0128079,-4.28317e-36,3,0.856
-1.09879,-1.09538,-0.0129221,-2.38144e-36,3,0.86
-1.09885,-1.09538,-0.0130368,-1.32408e-36,3,0.864
-1.0989,-1.09538,-0.0131518,-7.36189e-37,3,0.868
-1.09895,-1.09538,-0.0132674,-4.09321e-37,3,0.872
-1.099,-1.09538,-0.0133834,-2.27582e-37,3,0.876
-1.09906,-1.09538,-0.0134998,-1.26536e-37,4,0.88
-1.09911,-1.09538,-0.0136167,-7.03539e-38,4,0.884
-1.09917,-1.09538,-0.013734,-3.91168e-38,4,0.888
-1.09922,-1.09538,-0.0138518,-2.17489e-38,4,0.892
-1.09928,-1.09538,-0.01397,-1.20924e-38,4,0.896
-1.09933,-1.09538,-0.0140887,-6.72338e-39,4,0.9
-1.09939,-1.09538,-0.0142078,-3.7382e-39,4,0.904
-1.09945,-1.09538,-0.0143273,-2.07844e-39,4,0.908
-1.0995,-1.09538,-0.0144473,-1.15561e-39,4,0.912
-1.09956,-1.09538,-0.0145678,-6.4252e-40,4,0.916
-1.09962,-1.09538,-0.0146886,-3.57241e-40,4,0.92
-1.09968,-1.09538,-0.01481,-1.98626e-40,4,0.924
-1.09974,-1.09538,-0.0149317,-1.10436e-40,4,0.928
-1.0998,-1.09538,-0.0150539,-6.14025e-41,4,0.932
-1.09986,-1.09538,-0.0151765,-3.41398e-41,4,0.936
-1.09992,-1.09538,-0.0152996,-1.89817e-41,4,0.94
-1.09998,-1.09538,-0.0154231,-1.05538e-41,5,0.944
-1.10004,-1.09538,-0.0155471,-5.86793e-42,5,0.948
-1.10011,-1.09538,-0.0156714,-3.26257e-42,5,0.952
-1.10017,-1.09538,-0.0157962,-1.81399e-42,5,0.956
-1.10023,-1.09538,-0.0159215,-1.00858e-42,5,0.96
-1.1003,-1.09538,-0.0160472,-5.60769e-43,5,0.964
-1.10036,-1.09538,-0.0161733,-3.11788e-43,5,0.968
-1.10043,-1.09538,-0.0162998,-1.73354e-43,5,0.972
-1.10049,-1.09538,-0.0164268,-9.63848e-44,5,0.976
-1.10056,-1.09538,-0.0165542,-5.359e-44,5,0.98
-1.10062,-1.09538,-0.016682,-2.9796e-44,5,0.984
-1.10069,-1.09538,-0.0168103,-1.65666e-44,5,0.988
-1.10076,-1.09538,-0.016939,-9.21102e-45,5,0.992
-1.10083,-1.09538,-0.0170681,-5.12133e-45,5,0.996
-1.1009,-1.09538,-0.0171976,-2.84746e-45,6,1
-1.10096,-1.09538,-0.0173276,-1.58319e-45,6,1.004
-1.10103,-1.09538,-0.017458,-8.80252e-46,6,1.008
-1.1011,-1.09538,-0.0175888,-4.8942e-46,6,1.012
-1.10118,-1.09538,-0.01772,-2.72118e-46,6,1.016
-1.10125,-1.09538,-0.0178517,-1.51297e-46,6,1.02
-1.10132,-1.09538,-0.0179838,-8.41213e-47,6,1.024
-1.10139,-1.09538,-0.0181163,-4.67715e-47,6,1.028
-1.10146,-1.09538,-0.0182492,-2.60049e-47,6,1.032
-1.10154,-1.09538,-0.0183825,-1.44587e-47,6,1.036
-1.10161,-1.09538,-0.0185163,-8.03906e-48,6,1.04
-1.10168,-1.09538,-0.0186504,-4.46972e-48,6,1.044
-1.10176,-1.09538,-0.018785,-2.48516e-48,7,1.048
-1.10183,-1.09538,-0.01892,-1.38175e-48,7,1.052
-1.10191,-1.09538,-0.0190555,-7.68253e-49,7,1.056
-1.10199,-1.09538,-0.0191913,-4.27149e-49,7,1.06
-1.10206,-1.09538,-0.0193276,-2.37495e-49,7,1.064
-1.10214,-1.09538,-0.0194642,-1.32047e-49,7,1.068
-1.10222,-1.09538,-0.0196013,-7.34182e-50,7,1.072
-1.1023,-1.09538,-0.0197388,-4.08205e-50,7,1.076
-1.10238,-1.09538,-0.0198767,-2.26962e-50,7,1.08
-1.10246,-1.09538,-0.020015,-1.26191e-50,7,1.084
-1.10254,-1.09538,-0.0201537,-7.01621e-51,7,1.088
-1.10262,-1.09538,-0.0202928,-3.90101e-51,7,1.092
-1.1027,-1.09538,-0.0204324,-2.16896e-51,8,1.096
-1.10278,-1.09538,-0.0205723,-1.20594e-51,8,1.1
-1.10286,-1.09538,-0.0207127,-6.70505e-52,8,1.104
-1.10295,-1.09538,-0.0208534,-3.72801e-52,8,1.108
-1.10303,-1.09538,-0.0209946,-2.07277e-52,8,1.112
-1.10312,-1.09538,-0.0211362,-1.15246e-52,8,1.116
-1.1032,-1.09538,-0.0212781,-6.40768e-53,8,1.12
-1.10329,-1.09538,-0.0214205,-3.56267e-53,8,1.124
-1.10337,-1.09538,-0.0215633,-1.98085e-53,8,1.128
-1.10346,-1.09538,-0.0217065,-1.10135e-53,8,1.132
-1.10355,-1.09538,-0.02185,-6.12351e-54,8,1.136
-1.10363,-1.09538,-0.021994,-3.40467e-54,9,1.14
-1.10372,-1.09538,-0.0221384,-1.893e-54,9,1.144
-1.10381,-1.09538,-0.0222832,-1.05251e-54,9,1.148
-1.1039,-1.09538,-0.0224283,-5.85193e-55,9,1.152
-1.10399,-1.09538,-0.0225739,-3.25368e-55,9,1.156
-1.10408,-1.09538,-0.0227199,-1.80904e-55,9,1.16
-1.10417,-1.09538,-0.0228662,-1.00583e-55,9,1.164
-1.10426,-1.09538,-0.023013,-5.59241e-56,9,1.168
-1.10436,-1.09538,-0.0231601,-3.10938e-56,9,1.172
-1.10445,-1.09538,-0.0233077,-1.72881e-56,9,1.176
-1.10454,-1.09538,-0.0234556,-9.6122e-57,10,1.18
-1.10464,-1.09538,-0.0236039,-5.34439e-57,10,1.184
-1.10473,-1.09538,-0.0237526,-2.97148e-57,10,1.188
-1.10483,-1.09538,-0.0239017,-1.65214e-57,10,1.192
-1.10492,-1.09538,-0.0240512,-9.18591e-58,10,1.196
-1.10502,-1.09538,-0.0242011,-5.10737e-58,10,1.2
-1.10512,-1.09538,-0.0243514,-2.8397e-58,10,1.204
-1.10521,-1.09538,-0.0245021,-1.57887e-58,10,1.208
-1.10531,-1.09538,-0.0246531,-8.77852e-59,10,1.212
-1.10541,-1.09538,-0.0248045,-4.88086e-59,11,1.216
-1.10551,-1.09538,-0.0249563,-2.71376e-59,11,1.22
-1.10561,-1.09538,-0.0251085,-1.50885e-59,11,1.224
-1.10571,-1.09538,-0.0252611,-8.3892e-60,11,1.228
-1.10581,-1.09538,-0.0254141,-4.66439e-60,11,1.232
-1.10591,-1.09538,-0.0255674,-2.5934e-60,11,1.236
-1.10602,-1.09538,-0.0257212,-1.44193e-60,11,1.24
-1.10612,-1.09538,-0.0258753,-8.01714e-61,11,1.244
-1.10622,-1.09538,-0.0260298,-4.45753e-61,11,1.248
-1.10633,-1.09538,-0.0261846,-2.47839e-61,12,1.252
-1.10643,-1.09538,-0.0263399,-1.37798e-61,12,1.256
-1.10654,-1.09538,-0.0264955,-7.66159e-62,12,1.26
-1.10665,-1.09538,-0.0266515,-4.25984e-62,12,1.264
-1.10675,-1.09538,-0.0268079,-2.36847e-62,12,1.268
-1.10686,-1.09538,-0.0269646,-1.31687e-62,12,1.272
-1.10697,-1.09538,-0.0271218,-7.3218e-63,12,1.276
-1.10708,-1.09538,-0.0272793,-4.07092e-63,12,1.28
-1.10719,-1.09538,-0.0274371,-2.26343e-63,12,1.284
-1.1073,-1.09538,-0.0275954,-1.25847e-63,13,1.288
-1.10741,-1.09538,-0.027754,-6.99709e-64,13,1.292
-1.10752,-1.09538,-0.027913,-3.89038e-64,13,1.296
-1.10763,-1.09538,-0.0280723,-2.16305e-64,13,1.3
-1.10774,-1.09538,-0.0282321,-3.83495e-05,13,1.304
-1.10786,-1.09538,-0.0283922,1.70272e-05,13,1.308
-1.10797,-1.09538,-0.0285526,9.46711e-06,13,1.312
-1.10808,-1.09538,-0.0287134,5.26372e-06,13,1.316
-1.1082,-1.09538,-0.0288746,-3.54229e-05,14,1.32
-1.10832,-1.09538,-0.0290362,-1.96951e-05,14,1.324
-1.10843,-1.09538,-0.0291981,-1.09505e-05,14,1.328
-1.10855,-1.09538,-0.0293604,3.2261e-05,14,1.332
-1.10867,-1.09538,-0.0295231,1.79371e-05,14,1.336
-1.10879,-1.09538,-0.0296861,-2.83765e-05,14,1.34
-1.1089,-1.09538,-0.0298495,-1.57773e-05,14,1.344
-1.10902,-1.09538,-0.0300132,-8.77219e-06,15,1.348
-1.10914,-1.09538,-0.0301773,3.34722e-05,15,1.352
-1.10927,-1.09538,-0.0303418,1.86105e-05,15,1.356
-1.10939,-1.09538,-0.0305066,1.03475e-05,15,1.36
-1.10951,-1.09538,-0.0306717,-3.25963e-05,15,1.364
-1.10963,-1.09538,-0.0308373,-1.81236e-05,15,1.368
-1.10976,-1.09538,-0.0310032,-1.00767e-05,15,1.372
-1.10988,-1.09538,-0.0311694,-5.60264e-06,15,1.376
-1.11001,-1.09538,-0.031336,-3.11507e-06,16,1.38
-1.11013,-1.09538,-0.031503,-1.73198e-06,16,1.384
-1.11026,-1.09538,-0.0316703,-9.6298e-07,16,1.388
-1.11038,-1.09538,-0.0318379,-5.35417e-07,16,1.392
-1.11051,-1.09538,-0.0320059,-2.97692e-07,16,1.396
-1.11064,-1.09538,-0.0321743,-1.65517e-07,16,1.4
-1.11077,-1.09538,-0.032343,-9.20273e-08,16,1.404
-1.1109,-1.09538,-0.0325121,-5.11672e-08,17,1.408
-1.11103,-1.09538,-0.0326815,-2.84489e-08,17,1.412
-1.11116,-1.09538,-0.0328513,-1.58176e-08,17,1.416
-1.11129,-1.09538,-0.0330214,-8.79459e-09,17,1.42
-1.11143,-1.09538,-0.0331918,-4.88979e-09,17,1.424
-1.11156,-1.09538,-0.0333626,-2.71873e-09,17,1.428
-1.11169,-1.09538,-0.0335338,-1.51161e-09,17,1.432
-1.11183,-1.09538,-0.0337053,-8.40456e-10,18,1.436
-1.11196,-1.09538,-0.0338771,-4.67293e-10,18,1.44
-1.1121,-1.09538,-0.0340493,-2.59815e-10,18,1.444
-1.11223,-1.09538,-0.0342218,-1.44457e-10,18,1.448
-1.11237,-1.09538,-0.0343947,-8.03182e-11,18,1.452
-1.11251,-1.09538,-0.0345679,-4.46569e-11,18,1.456
-1.11265,-1.09538,-0.0347414,-2.48293e-11,18,1.46
-1.11279,-1.09538,-0.0349153,-1.38051e-11,19,1.464
-1.11293,-1.09538,-0.0350895,-7.67562e-12,19,1.468
-1.11307,-1.09538,-0.0352641,-4.26764e-12,19,1.472
-1.11321,-1.09538,-0.035439,-2.37281e-12,19,1.476
-1.11335,-1.09538,-0.0356142,-1.31928e-12,19,1.48
-1.11349,-1.09538,-0.0357898,-7.33521e-13,19,1.484
-1.11364,-1.09538,-0.0359657,-4.07838e-13,20,1.488
-1.11378,-1.09538,-0.0361419,-2.26758e-13,20,1.492
-1.11393,-1.09538,-0.0363185,-1.26077e-13,20,1.496
-1.11407,-1.09538,-0.0364954,-7.0099e-14,20,1.5
-1.11422,-1.09538,-0.0366727,-3.83495e-05,20,1.504
-1.11437,-1.09538,-0.0368502,1.70272e-05,20,1.508
-1.11451,-1.09538,-0.0370281,9.46711e-06,21,1.512
-1.11466,-1.09538,-0.0372064,-3.30858e-05,21,1.516
-1.11481,-1.09538,-0.0373849,1.99538e-05,21,1.52
-1.11496,-1.09538,-0.0375638,-2.72552e-05,21,1.524
-1.11511,-1.09538,-0.037743,-1.51539e-05,21,1.528
-1.11526,-1.09538,-0.0379226,2.9924e-05,21,1.532
-1.11542,-1.09538,-0.0381024,-2.17118e-05,22,1.536
-1.11557,-1.09538,-0.0382826,-1.20718e-05,22,1.54
-1.11572,-1.09538,-0.0384631,-6.7119e-06,22,1.544
-1.11588,-1.09538,-0.038644,-3.73182e-06,22,1.548
-1.11603,-1.09538,-0.0388251,-2.07489e-06,22,1.552
-1.11619,-1.09538,-0.0390066,-1.15364e-06,22,1.556
-1.11634,-1.09538,-0.0391884,-6.41423e-07,23,1.56
-1.1165,-1.09538,-0.0393706,-3.56631e-07,23,1.564
-1.11666,-1.09538,-0.039553,-1.98287e-07,23,1.568
-1.11682,-1.09538,-0.0397358,-1.10248e-07,23,1.572
-1.11698,-1.09538,-0.0399189,-6.12976e-08,23,1.576
-1.11714,-1.09538,-0.0401023,-3.40815e-08,23,1.58
-1.1173,-1.09538,-0.040286,-1.89493e-08,24,1.584
-1.11746,-1.09538,-0.04047,-1.05358e-08,24,1.588
-1.11762,-1.09538,-0.0406544,-5.85791e-09,24,1.592
-1.11778,-1.09538,-0.040839,-3.257e-09,24,1.596
-1.11795,-1.09538,-0.041024,-1.81089e-09,24,1.6
-1.11811,-1.09538,-0.0412093,-1.00686e-09,25,1.604
-1.11828,-1.09538,-0.0413949,-5.59812e-10,25,1.608
-1.11844,-1.09538,-0.0415808,-3.11255e-10,25,1.612
-1.11861,-1.09538,-0.0417671,-1.73058e-10,25,1.616
-1.11878,-1.09538,-0.0419536,-9.62202e-11,25,1.62
-1.11894,-1.09538,-0.0421405,-5.34984e-11,25,1.624
-1.11911,-1.09538,-0.0423276,-2.97451e-11,26,1.628
-1.11928,-1.09538,-0.0425151,-1.65383e-11,26,1.632
-1.11945,-1.09538,-0.0427029,-3.83495e-05,26,1.636
-1.11963,-1.09538,-0.042891,1.70272e-05,26,1.64
-1.1198,-1.09538,-0.0430794,-2.88824e-05,26,1.644
-1.11997,-1.09538,-0.043268,-1.60586e-05,27,1.648
-1.12014,-1.09538,-0.043457,-8.92859e-06,27,1.652
-1.12032,-1.09538,-0.0436464,-4.9643e-06,27,1.656
