joint_pos_desired, joint_pos, joint_vel_desired, joint_vel_filtered, target_torque, current_time
-1.20986,-0.87972,-0.196364,-6.26934e-06,320,4.244
-1.21064,-0.87972,-0.196596,-4.18353e-05,320,4.248
-1.21143,-0.87972,-0.196827,-2.32604e-05,321,4.252
-1.21222,-0.879721,-0.197058,-5.12823e-05,322,4.256
-1.21301,-0.879721,-0.197289,-2.8513e-05,323,4.26
-1.2138,-0.879721,-0.19752,-1.58532e-05,324,4.264
-1.21459,-0.879721,-0.19775,-8.81438e-06,324,4.268
-1.21538,-0.879721,-0.197981,-4.32503e-05,325,4.272
-1.21617,-0.879721,-0.198211,-2.40472e-05,326,4.276
-1.21696,-0.879721,-0.198441,-5.17197e-05,327,4.28
-1.21776,-0.879722,-0.198671,-6.71057e-05,327,4.284
-1.21855,-0.879722,-0.198901,-7.56603e-05,328,4.288
-1.21935,-0.879722,-0.19913,-8.04166e-05,329,4.292
-1.22015,-0.879723,-0.19936,-0.00015976,330,4.296
-1.22094,-0.879724,-0.199589,-0.000203875,330,4.3
-1.22174,-0.879726,-0.199818,-0.000305102,331,4.304
-1.22254,-0.879728,-0.200047,-0.000438083,332,4.308
-1.22334,-0.879731,-0.200275,-0.00055037,333,4.312
-1.22414,-0.879734,-0.200504,-0.000651152,334,4.316
-1.22495,-0.879738,-0.200732,-0.000745535,334,4.32
-1.22575,-0.879742,-0.20096,-0.000874712,335,4.324
-1.22655,-0.879747,-0.201188,-0.00102323,336,4.328
-1.22736,-0.879752,-0.201416,-0.00110581,337,4.332
-1.22817,-0.879756,-0.201643,-0.00115172,337,4.336
-1.22897,-0.879762,-0.20187,-0.00125395,338,4.34
-1.22978,-0.879765,-0.202098,-0.00108069,339,4.344
-1.23059,-0.879769,-0.202324,-0.00098436,340,4.348
-1.2314,-0.879771,-0.202551,-0.000777401,341,4.352
-1.23221,-0.879773,-0.202778,-0.000623983,341,4.356
-1.23302,-0.879773,-0.203004,-0.000385284,342,4.36
-1.23383,-0.879773,-0.20323,-0.000214218,343,4.364
-1.23465,-0.879773,-0.203456,-0.000119105,344,4.368
-1.23546,-0.879773,-0.203682,-6.62224e-05,345,4.372
-1.23628,-0.879773,-0.203908,-7.51692e-05,345,4.376
-1.23709,-0.879773,-0.204133,-3.44455e-06,346,4.38
-1.23791,-0.879773,-0.204358,-1.91517e-06,347,4.384
-1.23873,-0.879774,-0.204583,-7.77639e-05,348,4.388
-1.23955,-0.879773,-0.204808,-4.88719e-06,348,4.392
-1.24037,-0.879773,-0.205033,-2.71728e-06,349,4.396
-1.24119,-0.879773,-0.205257,-1.51081e-06,350,4.4
-1.24201,-0.879773,-0.205482,-8.40009e-07,351,4.404
-1.24283,-0.879773,-0.205706,-4.67045e-07,352,4.408
-1.24365,-0.879773,-0.205929,-2.59677e-07,352,4.412
-1.24448,-0.879773,-0.206153,-1.4438e-07,353,4.416
-1.2453,-0.879774,-0.206377,-3.84298e-05,354,4.42
-1.24613,-0.879774,-0.2066,-2.1367e-05,355,4.424
-1.24696,-0.879774,-0.206823,-1.188e-05,356,4.428
-1.24778,-0.879774,-0.207046,-6.6053e-06,356,4.432
-1.24861,-0.879774,-0.207268,-3.67255e-06,357,4.436
-1.24944,-0.879774,-0.207491,-2.04194e-06,358,4.44
-1.25027,-0.879774,-0.207713,-3.94848e-05,359,4.444
-1.2511,-0.879774,-0.207935,-2.19536e-05,360,4.448
-1.25194,-0.879774,-0.208157,-1.22062e-05,360,4.452
-1.25277,-0.879774,-0.208378,-4.51361e-05,361,4.456
-1.2536,-0.879775,-0.2086,-6.34452e-05,362,4.46
-1.25444,-0.879774,-0.208821,3.07397e-06,363,4.464
-1.25527,-0.879775,-0.209042,-0.000113339,364,4.468
-1.25611,-0.879776,-0.209263,-0.000178065,365,4.472
-1.25695,-0.879777,-0.209483,-0.000175703,365,4.476
-1.25779,-0.879778,-0.209703,-0.000136041,366,4.48
-1.25862,-0.879778,-0.209923,-0.000152338,367,4.484
-1.25946,-0.87978,-0.210143,-0.000238098,368,4.488
-1.26031,-0.87978,-0.210363,-0.000132382,369,4.492
-1.26115,-0.87978,-0.210583,-0.000111954,369,4.496
-1.26199,-0.87978,-0.210802,-0.000100596,370,4.5
-1.26283,-0.879781,-0.211021,-0.00013263,371,4.504
-1.26368,-0.879781,-0.21124,-7.37425e-05,372,4.508
-1.26452,-0.879781,-0.211458,-2.65132e-06,373,4.512
-1.26537,-0.879781,-0.211677,-1.47413e-06,374,4.516
-1.26622,-0.879781,-0.211895,-8.19618e-07,374,4.52
-1.26707,-0.87978,-0.212113,3.78938e-05,375,4.524
-1.26791,-0.87978,-0.21233,2.1069e-05,376,4.528
-1.26876,-0.879781,-0.212548,-6.49847e-05,377,4.532
-1.26961,-0.879781,-0.212765,-3.61315e-05,378,4.536
-1.27047,-0.879781,-0.212982,-2.00891e-05,378,4.54
-1.27132,-0.879781,-0.213199,-1.11695e-05,379,4.544
-1.27217,-0.879782,-0.213416,-8.29093e-05,380,4.548
-1.27303,-0.879781,-0.213632,-7.74805e-06,381,4.552
-1.27388,-0.879781,-0.213848,-4.30792e-06,382,4.556
-1.27474,-0.879781,-0.214064,-2.3952e-06,383,4.56
-1.27559,-0.879781,-0.21428,-1.33173e-06,383,4.564
-1.27645,-0.879782,-0.214495,-3.909e-05,384,4.568
-1.27731,-0.879782,-0.214711,-2.1734e-05,385,4.572
-1.27817,-0.879781,-0.214926,2.62654e-05,386,4.576
-1.27903,-0.879782,-0.21514,-6.20955e-05,387,4.58
-1.27989,-0.879782,-0.215355,-3.45251e-05,388,4.584
-1.28075,-0.879782,-0.215569,-5.75455e-05,388,4.588
-1.28161,-0.879782,-0.215783,-3.19953e-05,389,4.592
-1.28248,-0.879783,-0.215997,-5.61389e-05,390,4.596
-1.28334,-0.879783,-0.216211,-6.95627e-05,391,4.6
-1.28421,-0.879783,-0.216424,-7.70264e-05,392,4.604
-1.28507,-0.879784,-0.216637,-8.11762e-05,393,4.608
-1.28594,-0.879785,-0.21685,-0.000160182,393,4.612
-1.28681,-0.879785,-0.217063,-8.90615e-05,394,4.616
-1.28768,-0.879785,-0.217275,-0.000126217,395,4.62
-1.28855,-0.879786,-0.217487,-0.000146876,396,4.624
-1.28942,-0.879787,-0.217699,-0.000158362,397,4.628
-1.29029,-0.879788,-0.217911,-0.000203098,398,4.632
-1.29116,-0.879789,-0.218123,-0.000189621,399,4.636
-1.29203,-0.879789,-0.218334,-0.000182129,399,4.64
-1.29291,-0.87979,-0.218545,-0.000139613,400,4.644
-1.29378,-0.87979,-0.218756,-0.000154324,401,4.648
-1.29466,-0.87979,-0.218966,-4.74545e-05,402,4.652
-1.29553,-0.87979,-0.219176,-2.63847e-05,403,4.656
-1.29641,-0.87979,-0.219386,-1.46699e-05,404,4.66
-1.29729,-0.87979,-0.219596,-8.15647e-06,404,4.664
-1.29817,-0.87979,-0.219806,-4.28845e-05,405,4.668
-1.29905,-0.87979,-0.220015,-2.38438e-05,406,4.672
-1.29993,-0.87979,-0.220224,-1.32571e-05,407,4.676
-1.30081,-0.87979,-0.220433,-7.37097e-06,408,4.68
-1.30169,-0.87979,-0.220641,-4.09826e-06,409,4.684
-1.30257,-0.87979,-0.220849,-2.27863e-06,410,4.688
-1.30346,-0.87979,-0.221058,3.70826e-05,410,4.692
-1.30434,-0.879791,-0.221265,-5.60811e-05,411,4.696
-1.30523,-0.879791,-0.221473,-3.11811e-05,412,4.7
-1.30611,-0.879791,-0.22168,-1.73367e-05,413,4.704
-1.307,-0.879791,-0.221887,-9.6392e-06,414,4.708
-1.30789,-0.879791,-0.222094,-8.20584e-05,415,4.712
-1.30878,-0.879791,-0.2223,-7.27497e-06,416,4.716
-1.30967,-0.879791,-0.222507,-4.04488e-06,416,4.72
-1.31056,-0.879791,-0.222713,-4.05985e-05,417,4.724
-1.31145,-0.879792,-0.222918,-6.09223e-05,418,4.728
-1.31234,-0.879792,-0.223124,-3.38728e-05,419,4.732
-1.31323,-0.879793,-0.223329,-0.000133882,420,4.736
-1.31413,-0.879793,-0.223534,-7.44383e-05,421,4.74
-1.31502,-0.879793,-0.223739,-7.97372e-05,422,4.744
-1.31592,-0.879794,-0.223943,-0.000121033,423,4.748
-1.31681,-0.879794,-0.224147,-0.000143993,423,4.752
-1.31771,-0.879795,-0.224351,-0.000195109,424,4.756
-1.31861,-0.879797,-0.224555,-0.000223529,425,4.76
-1.31951,-0.879797,-0.224758,-0.000162632,426,4.764
-1.32041,-0.879798,-0.224962,-0.000243821,427,4.768
-1.32131,-0.879799,-0.225164,-0.000173914,428,4.772
-1.32221,-0.879799,-0.225367,-0.000173395,429,4.776
-1.32311,-0.8798,-0.225569,-0.000173107,430,4.78
-1.32401,-0.8798,-0.225771,-0.000134597,430,4.784
-1.32492,-0.8798,-0.225973,-7.48359e-05,431,4.788
-1.32582,-0.879801,-0.226175,-7.99583e-05,432,4.792
-1.32673,-0.879801,-0.226376,-4.44568e-05,433,4.796
-1.32763,-0.879801,-0.226577,-2.4718e-05,434,4.8
-1.32854,-0.879801,-0.226778,-1.37432e-05,435,4.804
-1.32945,-0.8798,-0.226978,3.07083e-05,436,4.808
-1.33035,-0.879801,-0.227178,-5.96252e-05,437,4.812
-1.33126,-0.879801,-0.227378,-3.31516e-05,437,4.816
-1.33217,-0.879801,-0.227578,-1.84323e-05,438,4.82
-1.33308,-0.879801,-0.227777,-1.02484e-05,439,4.824
-1.334,-0.879801,-0.227976,-4.40476e-05,440,4.828
-1.33491,-0.879801,-0.228175,-2.44905e-05,441,4.832
-1.33582,-0.879801,-0.228374,-1.36167e-05,442,4.836
-1.33673,-0.879801,-0.228572,-7.57088e-06,443,4.84
-1.33765,-0.879802,-0.22877,-8.09084e-05,444,4.844
-1.33856,-0.879802,-0.228968,-6.63558e-06,445,4.848
-1.33948,-0.879802,-0.229165,-3.68938e-06,445,4.852
-1.3404,-0.879802,-0.229362,-4.04008e-05,446,4.856
-1.34132,-0.879802,-0.229559,-6.08124e-05,447,4.86
-1.34223,-0.879803,-0.229756,-7.21612e-05,448,4.864
-1.34315,-0.879803,-0.229952,-7.84711e-05,449,4.868
-1.34407,-0.879804,-0.230148,-0.000120329,450,4.872
-1.345,-0.879804,-0.230344,-0.000143602,451,4.876
-1.34592,-0.879806,-0.230539,-0.000194891,452,4.88
-1.34684,-0.879807,-0.230734,-0.000261758,453,4.884
-1.34776,-0.879809,-0.230929,-0.000375634,453,4.888
-1.34869,-0.87981,-0.231124,-0.000323901,454,4.892
-1.34961,-0.879812,-0.231318,-0.000371837,455,4.896
-1.35054,-0.879812,-0.231512,-0.00028344,456,4.9
-1.35146,-0.879812,-0.231706,-0.000119243,457,4.904
-1.35239,-0.879812,-0.231899,-0.000104649,458,4.908
-1.35332,-0.879812,-0.232092,-5.81847e-05,459,4.912
-1.35425,-0.879812,-0.232285,-3.23507e-05,460,4.916
-1.35518,-0.879812,-0.232478,-1.7987e-05,461,4.92
-1.35611,-0.879813,-0.23267,-4.83503e-05,462,4.924
-1.35704,-0.879813,-0.232862,-2.68828e-05,462,4.928
-1.35797,-0.879813,-0.233054,-1.49468e-05,463,4.932
-1.3589,-0.879813,-0.233245,-8.31043e-06,464,4.936
-1.35984,-0.879813,-0.233436,-4.6206e-06,465,4.94
-1.36077,-0.879813,-0.233627,-7.92681e-05,466,4.944
-1.36171,-0.879813,-0.233817,-5.72354e-06,467,4.948
-1.36264,-0.879813,-0.234007,-3.18229e-06,468,4.952
-1.36358,-0.879813,-0.234197,3.65802e-05,469,4.956
-1.36451,-0.879813,-0.234387,-5.63605e-05,470,4.96
-1.36545,-0.879814,-0.234576,-6.96859e-05,471,4.964
-1.36639,-0.879814,-0.234765,-3.87454e-05,471,4.968
-1.36733,-0.879814,-0.234954,-5.98919e-05,472,4.972
-1.36827,-0.879814,-0.235142,5.04959e-06,473,4.976
-1.36921,-0.879815,-0.23533,-0.00015059,474,4.98
-1.37015,-0.879815,-0.235518,-4.53788e-05,475,4.984
-1.3711,-0.879815,-0.235706,-6.35801e-05,476,4.988
-1.37204,-0.879816,-0.235893,-0.00011205,477,4.992
-1.37298,-0.879817,-0.23608,-0.000138999,478,4.996
-1.37393,-0.879817,-0.236266,-0.000153982,479,5
-1.37487,-0.879818,-0.236453,-0.000200663,480,5.004
-1.37582,-0.87982,-0.236639,-0.000303316,481,5.008
-1.37677,-0.879822,-0.236824,-0.000360391,482,5.012
-1.37771,-0.879824,-0.23701,-0.000430475,482,5.016
-1.37866,-0.879826,-0.237195,-0.000469441,483,5.02
-1.37961,-0.879827,-0.237379,-0.000376058,484,5.024
-1.38056,-0.879828,-0.237564,-0.000324137,485,5.028
-1.38151,-0.879829,-0.237748,-0.000256919,486,5.032
-1.38246,-0.879829,-0.237932,-0.000219546,487,5.036
-1.38342,-0.879829,-0.238115,-8.37181e-05,488,5.04
-1.38437,-0.87983,-0.238298,-0.000123246,489,5.044
-1.38532,-0.879829,-0.238481,-3.01754e-05,490,5.048
-1.38628,-0.87983,-0.238664,-9.34766e-05,491,5.052
-1.38723,-0.87983,-0.238846,-1.36235e-05,492,5.056
-1.38819,-0.87983,-0.239028,-7.57464e-06,493,5.06
-1.38914,-0.87983,-0.239209,-8.09105e-05,494,5.064
-1.3901,-0.879831,-0.239391,-0.000160035,494,5.068
-1.39106,-0.879831,-0.239572,-8.89793e-05,495,5.072
-1.39202,-0.879832,-0.239752,-0.000126172,496,5.076
-1.39298,-0.879833,-0.239933,-0.0001852,497,5.08
-1.39394,-0.879835,-0.240113,-0.000294719,498,5.084
-1.3949,-0.879837,-0.240292,-0.000355611,499,5.088
-1.39586,-0.879839,-0.240472,-0.000466166,500,5.092
-1.39682,-0.879842,-0.240651,-0.000565985,501,5.096
-1.39778,-0.879846,-0.240829,-0.000774882,502,5.1
-1.39875,-0.879856,-0.241008,-0.00158132,503,5.104
-1.39971,-0.879875,-0.241186,-0.00291174,504,5.108
-1.40068,-0.879899,-0.241364,-0.00434174,505,5.112
-1.40164,-0.879932,-0.241541,-0.00601886,506,5.116
-1.40261,-0.879971,-0.241718,-0.00767998,506,5.12
-1.40358,-0.880018,-0.241895,-0.00952395,507,5.124
-1.40454,-0.880075,-0.242071,-0.011623,508,5.128
-1.40551,-0.880141,-0.242247,-0.0137871,509,5.132
-1.40648,-0.880214,-0.242423,-0.0157957,510,5.136
-1.40745,-0.880298,-0.242598,-0.018063,511,5.14
-1.40842,-0.880393,-0.242773,-0.0205892,512,5.144
-1.4094,-0.8805,-0.242948,-0.0232976,513,5.148
-1.41037,-0.880615,-0.243123,-0.0257622,513,5.152
-1.41134,-0.880746,-0.243297,-0.0288966,514,5.156
-1.41231,-0.880891,-0.24347,-0.0320966,515,5.16
-1.41329,-0.881045,-0.243644,-0.0349496,516,5.164
-1.41426,-0.881216,-0.243817,-0.038415,517,5.168
-1.41524,-0.881396,-0.24399,-0.0413388,517,5.172
-1.41621,-0.881585,-0.244162,-0.0439616,518,5.176
-1.41719,-0.881783,-0.244334,-0.0464553,519,5.18
-1.41817,-0.881992,-0.244506,-0.0489922,520,5.184
-1.41915,-0.882206,-0.244677,-0.0510547,520,5.188
-1.42013,-0.882429,-0.244848,-0.0530835,521,5.192
-1.42111,-0.882659,-0.245019,-0.0550552,522,5.196
-1.42209,-0.882894,-0.24519,-0.0566884,523,5.2
-1.42307,-0.883136,-0.24536,-0.0584017,523,5.204
-1.42405,-0.883389,-0.245529,-0.0605432,524,5.208
-1.42503,-0.883648,-0.245699,-0.0624625,525,5.212
-1.42602,-0.883917,-0.245868,-0.0645267,525,5.216
-1.427,-0.884196,-0.246036,-0.0669016,526,5.22
-1.42798,-0.884492,-0.246205,-0.0699861,527,5.224
-1.42897,-0.884793,-0.246372,-0.0723147,527,5.228
-1.42995,-0.885095,-0.24654,-0.0737628,528,5.232
-1.43094,-0.885415,-0.246707,-0.0764854,529,5.236
-1.43193,-0.885748,-0.246874,-0.0794948,529,5.24
-1.43292,-0.886091,-0.247041,-0.0822802,530,5.244
-1.4339,-0.886441,-0.247207,-0.0846725,531,5.248
-1.43489,-0.886791,-0.247373,-0.085926,531,5.252
-1.43588,-0.887148,-0.247538,-0.0873899,532,5.256
-1.43687,-0.887508,-0.247704,-0.0884723,532,5.26
-1.43787,-0.887876,-0.247868,-0.0900712,533,5.264
-1.43886,-0.888249,-0.248033,-0.0914587,534,5.268
-1.43985,-0.888623,-0.248197,-0.0923836,534,5.272
-1.44084,-0.889001,-0.248361,-0.0933963,535,5.276
-1.44184,-0.889384,-0.248524,-0.0943429,535,5.28
-1.44283,-0.889772,-0.248687,-0.0955212,536,5.284
-1.44383,-0.890167,-0.24885,-0.0969816,537,5.288
-1.44482,-0.89057,-0.249012,-0.0986757,537,5.292
-1.44582,-0.890984,-0.249174,-0.100768,538,5.296
-1.44682,-0.891408,-0.249336,-0.103159,538,5.3
-1.44781,-0.891845,-0.249497,-0.10583,539,5.304
-1.44881,-0.892296,-0.249658,-0.108964,539,5.308
-1.44981,-0.892761,-0.249818,-0.112203,540,5.312
-1.45081,-0.89324,-0.249978,-0.115499,540,5.316
-1.45181,-0.893731,-0.250138,-0.118712,541,5.32
-1.45281,-0.894245,-0.250298,-0.123068,541,5.324
-1.45381,-0.894757,-0.250457,-0.12526,542,5.328
-1.45481,-0.895286,-0.250615,-0.128358,542,5.332
-1.45582,-0.895819,-0.250774,-0.130502,543,5.336
-1.45682,-0.896371,-0.250932,-0.133918,543,5.34
-1.45782,-0.896932,-0.251089,-0.1367,544,5.344
-1.45883,-0.897513,-0.251247,-0.140509,544,5.348
-1.45983,-0.898092,-0.251403,-0.142358,544,5.352
-1.46084,-0.898676,-0.25156,-0.143924,545,5.356
-1.46185,-0.899263,-0.251716,-0.145177,545,5.36
-1.46285,-0.899868,-0.251872,-0.147945,546,5.364
-1.46386,-0.900481,-0.252027,-0.15029,546,5.368
-1.46487,-0.901086,-0.252182,-0.150673,546,5.372
-1.46588,-0.901711,-0.252337,-0.153187,547,5.376
-1.46689,-0.902349,-0.252491,-0.155965,547,5.38
-1.4679,-0.902997,-0.252645,-0.158699,547,5.384
-1.46891,-0.903642,-0.252799,-0.159797,548,5.388
-1.46992,-0.904314,-0.252952,-0.163398,548,5.392
-1.47093,-0.904997,-0.253104,-0.166705,548,5.396
-1.47195,-0.905711,-0.253257,-0.171995,549,5.4
-1.47296,-0.906421,-0.253409,-0.174399,549,5.404
-1.47397,-0.907147,-0.25356,-0.177576,549,5.408
-1.47499,-0.907883,-0.253712,-0.180417,550,5.412
-1.476,-0.908621,-0.253863,-0.182226,550,5.416
-1.47702,-0.909393,-0.254013,-0.186952,550,5.42
-1.47804,-0.910186,-0.254163,-0.192034,550,5.424
-1.47905,-0.910956,-0.254313,-0.192252,551,5.428
-1.48007,-0.911743,-0.254462,-0.194214,551,5.432
-1.48109,-0.912534,-0.254611,-0.195727,551,5.436
-1.48211,-0.91332,-0.25476,-0.196069,551,5.44
-1.48313,-0.914095,-0.254908,-0.195109,551,5.444
-1.48415,-0.914864,-0.255056,-0.19377,552,5.448
-1.48517,-0.915634,-0.255203,-0.193256,552,5.452
-1.48619,-0.916395,-0.25535,-0.191972,552,5.456
-1.48721,-0.917166,-0.255497,-0.192294,552,5.46
-1.48823,-0.917939,-0.255643,-0.192665,553,5.464
-1.48925,-0.918713,-0.255789,-0.193025,553,5.468
-1.49028,-0.919494,-0.255934,-0.19403,553,5.472
-1.4913,-0.920293,-0.256079,-0.196583,553,5.476
-1.49233,-0.921098,-0.256224,-0.198616,554,5.48
-1.49335,-0.921906,-0.256368,-0.20013,554,5.484
-1.49438,-0.922742,-0.256512,-0.204117,554,5.488
-1.4954,-0.923577,-0.256656,-0.20618,554,5.492
-1.49643,-0.924426,-0.256799,-0.208822,554,5.496
-1.49746,-0.925283,-0.256942,-0.211212,555,5.5
-1.49849,-0.926149,-0.257084,-0.213653,555,5.504
-1.49952,-0.927043,-0.257226,-0.218001,555,5.508
-1.50054,-0.927921,-0.257367,-0.218616,555,5.512
-1.50157,-0.928803,-0.257509,-0.219457,555,5.516
-1.5026,-0.929685,-0.257649,-0.219963,555,5.52
-1.50364,-0.930573,-0.25779,-0.220858,555,5.524
-1.50467,-0.931461,-0.25793,-0.221355,556,5.528
-1.5057,-0.93235,-0.258069,-0.221708,556,5.532
-1.50673,-0.93324,-0.258208,-0.222135,556,5.536
-1.50776,-0.934129,-0.258347,-0.222142,556,5.54
-1.5088,-0.935007,-0.258485,-0.220957,556,5.544
-1.50983,-0.935872,-0.258623,-0.218879,556,5.548
-1.51087,-0.936786,-0.258761,-0.223131,556,5.552
-1.5119,-0.937663,-0.258898,-0.22143,557,5.556
-1.51294,-0.938593,-0.259035,-0.226352,557,5.56
-1.51397,-0.939504,-0.259171,-0.227018,557,5.564
-1.51501,-0.940425,-0.259307,-0.228462,557,5.568
-1.51605,-0.941347,-0.259442,-0.22938,557,5.572
-1.51709,-0.942269,-0.259577,-0.229775,557,5.576
-1.51813,-0.943203,-0.259712,-0.231452,557,5.58
-1.51916,-0.944143,-0.259846,-0.233075,557,5.584
-1.5202,-0.94508,-0.25998,-0.233593,557,5.588
-1.52124,-0.94602,-0.260113,-0.23415,557,5.592
-1.52229,-0.946956,-0.260247,-0.234153,558,5.596
-1.52333,-0.947901,-0.260379,-0.235075,558,5.6
-1.52437,-0.948832,-0.260511,-0.233977,558,5.604
-1.52541,-0.949768,-0.260643,-0.234095,558,5.608
-1.52645,-0.950685,-0.260774,-0.231936,558,5.612
-1.5275,-0.951619,-0.260905,-0.232577,558,5.616
-1.52854,-0.952537,-0.261036,-0.231207,558,5.62
-1.52959,-0.953455,-0.261166,-0.230484,558,5.624
-1.53063,-0.954361,-0.261296,-0.22874,558,5.628
-1.53168,-0.955252,-0.261425,-0.226006,559,5.632
-1.53272,-0.956142,-0.261554,-0.224524,559,5.636
-1.53377,-0.957003,-0.261682,-0.220403,559,5.64
-1.53482,-0.95787,-0.26181,-0.218724,559,5.644
-1.53586,-0.958736,-0.261938,-0.217715,559,5.648
-1.53691,-0.959608,-0.262065,-0.217882,559,5.652
-1.53796,-0.960465,-0.262192,-0.216211,560,5.656
-1.53901,-0.9613,-0.262318,-0.212981,560,5.66
-1.54006,-0.96215,-0.262444,-0.212757,560,5.664
-1.54111,-0.962987,-0.26257,-0.211175,560,5.668
-1.54216,-0.963821,-0.262695,-0.209951,560,5.672
-1.54321,-0.964658,-0.262819,-0.209654,561,5.676
-1.54426,-0.965491,-0.262944,-0.209028,561,5.68
-1.54531,-0.966327,-0.263067,-0.209025,561,5.684
-1.54637,-0.967163,-0.263191,-0.209062,561,5.688
-1.54742,-0.96799,-0.263314,-0.208009,562,5.692
-1.54847,-0.968821,-0.263436,-0.207845,562,5.696
-1.54953,-0.969651,-0.263558,-0.207716,562,5.7
-1.55058,-0.970474,-0.26368,-0.206915,562,5.704
-1.55164,-0.971297,-0.263801,-0.206393,562,5.708
-1.55269,-0.972118,-0.263922,-0.205873,563,5.712
-1.55375,-0.972937,-0.264042,-0.205392,563,5.716
-1.5548,-0.973735,-0.264162,-0.202709,563,5.72
-1.55586,-0.974533,-0.264281,-0.201255,563,5.724
-1.55692,-0.975333,-0.2644,-0.200715,564,5.728
-1.55798,-0.976118,-0.264519,-0.198766,564,5.732
-1.55903,-0.976912,-0.264637,-0.198641,564,5.736
-1.56009,-0.977702,-0.264755,-0.198111,564,5.74
-1.56115,-0.978487,-0.264872,-0.19728,565,5.744
-1.56221,-0.979261,-0.264989,-0.195629,565,5.748
-1.56327,-0.980026,-0.265105,-0.193714,565,5.752
-1.56433,-0.980791,-0.265221,-0.192572,566,5.756
-1.56539,-0.98154,-0.265337,-0.19025,566,5.76
-1.56645,-0.982283,-0.265452,-0.188269,566,5.764
-1.56752,-0.983024,-0.265567,-0.186861,566,5.768
-1.56858,-0.983755,-0.265681,-0.18508,567,5.772
-1.56964,-0.984482,-0.265794,-0.183554,567,5.776
-1.57071,-0.985203,-0.265908,-0.18213,567,5.78
-1.57177,-0.985916,-0.266021,-0.180379,568,5.784
-1.57283,-0.986627,-0.266133,-0.179214,568,5.788
-1.5739,-0.98733,-0.266245,-0.177684,568,5.792
-1.57496,-0.988033,-0.266356,-0.176795,569,5.796
-1.57603,-0.988725,-0.266468,-0.175189,569,5.8
-1.5771,-0.989431,-0.266578,-0.175676,570,5.804
-1.57816,-0.990124,-0.266688,-0.174682,570,5.808
-1.57923,-0.990824,-0.266798,-0.174819,570,5.812
-1.5803,-0.99152,-0.266907,-0.174397,571,5.816
-1.58136,-0.992221,-0.267016,-0.174853,571,5.82
-1.58243,-0.992932,-0.267124,-0.176141,571,5.824
-1.5835,-0.99364,-0.267232,-0.176474,572,5.828
-1.58457,-0.994346,-0.26734,-0.176506,572,5.832
-1.58564,-0.995049,-0.267447,-0.17614,572,5.836
-1.58671,-0.995756,-0.267553,-0.176435,573,5.84
-1.58778,-0.996467,-0.267659,-0.17706,573,5.844
-1.58885,-0.997146,-0.267765,-0.173764,573,5.848
-1.58992,-0.997838,-0.26787,-0.173427,574,5.852
-1.59099,-0.99853,-0.267975,-0.173239,574,5.856
-1.59207,-0.999224,-0.268079,-0.173365,575,5.86
-1.59314,-0.999917,-0.268183,-0.17332,575,5.864
-1.59421,-1.00061,-0.268286,-0.17364,575,5.868
-1.59529,-1.00131,-0.268389,-0.173627,576,5.872
-1.59636,-1.002,-0.268492,-0.173772,576,5.876
-1.59743,-1.0027,-0.268593,-0.173815,576,5.88
-1.59851,-1.00339,-0.268695,-0.173647,577,5.884
-1.59958,-1.00408,-0.268796,-0.173362,577,5.888
-1.60066,-1.00477,-0.268896,-0.172896,578,5.892
-1.60173,-1.00546,-0.268997,-0.172408,578,5.896
-1.60281,-1.00615,-0.269096,-0.171791,578,5.9
-1.60389,-1.00683,-0.269195,-0.171524,579,5.904
-1.60496,-1.00751,-0.269294,-0.171338,579,5.908
-1.60604,-1.0082,-0.269392,-0.171234,579,5.912
-1.60712,-1.00888,-0.26949,-0.171177,580,5.916
-1.6082,-1.00957,-0.269587,-0.170876,580,5.92
-1.60928,-1.01025,-0.269684,-0.171016,581,5.924
-1.61035,-1.01092,-0.26978,-0.16979,581,5.928
-1.61143,-1.0116,-0.269876,-0.169491,581,5.932
-1.61251,-1.01227,-0.269972,-0.168827,582,5.936
-1.61359,-1.01294,-0.270067,-0.168496,582,5.94
-1.61467,-1.01361,-0.270161,-0.167967,583,5.944
-1.61575,-1.01429,-0.270255,-0.16867,583,5.948
-1.61684,-1.01495,-0.270349,-0.167258,583,5.952
-1.61792,-1.01563,-0.270442,-0.168007,584,5.956
-1.619,-1.01631,-0.270534,-0.168845,584,5.96
-1.62008,-1.01697,-0.270626,-0.166742,585,5.964
-1.62116,-1.01764,-0.270718,-0.167068,585,5.968
-1.62225,-1.0183,-0.270809,-0.167135,585,5.972
-1.62333,-1.01897,-0.270899,-0.167402,586,5.976
-1.62441,-1.01964,-0.27099,-0.166476,586,5.98
-1.6255,-1.02031,-0.271079,-0.167036,587,5.984
-1.62658,-1.02098,-0.271168,-0.167078,587,5.988
-1.62767,-1.02164,-0.271257,-0.16622,587,5.992
-1.62875,-1.02231,-0.271345,-0.167008,588,5.996
-1.62984,-1.02297,-0.271433,-0.166334,588,6
-1.63092,-1.02364,-0.27152,-0.166573,589,6.004
-1.63201,-1.0243,-0.271607,-0.165939,589,6.008
-1.6331,-1.02497,-0.271693,-0.166583,589,6.012
-1.63418,-1.02564,-0.271779,-0.16675,590,6.016
-1.63527,-1.0263,-0.271865,-0.166421,590,6.02
-1.63636,-1.02697,-0.271949,-0.167196,591,6.024
-1.63745,-1.02764,-0.272034,-0.166784,591,6.028
-1.63854,-1.02829,-0.272118,-0.165673,591,6.032
