joint_pos_desired, joint_pos, joint_vel_desired, joint_vel_filtered, target_torque, propo_term_torque, deriv_term_torque, current_time
0.05,0.0496813,-3.06438e-07,0,0,0,0,0.004
0.05,0.0496813,-1.22525e-06,0,0,0,0,0.008
0.05,0.0496809,-2.75568e-06,-3.83495e-05,0,0,0,0.012
0.05,0.0496809,-4.89696e-06,-2.13223e-05,0,0,0,0.016
0.0499999,0.0496809,-7.64836e-06,-1.18552e-05,0,0,0,0.02
0.0499999,0.0496809,-1.10091e-05,-6.5915e-06,0,0,0,0.024
0.0499999,0.0496813,-1.49784e-05,3.46846e-05,0,0,0,0.028
0.0499998,0.0496816,-1.95556e-05,5.76342e-05,0,0,0,0.032
0.0499997,0.049682,-2.47399e-05,7.03941e-05,0,0,0,0.036
0.0499996,0.0496823,-3.05305e-05,7.74886e-05,0,0,0,0.04
0.0499995,0.0496823,-3.69266e-05,4.30837e-05,0,0,0,0.044
0.0499993,0.0496823,-4.39276e-05,2.39545e-05,0,0,0,0.048
0.0499991,0.0496823,-5.15327e-05,1.33187e-05,0,0,0,0.052
0.0499989,0.0496823,-5.9741e-05,7.40521e-06,0,0,0,0.056
0.0499986,0.0496823,-6.85519e-05,4.11729e-06,0,0,0,0.06
0.0499983,0.0496823,-7.79646e-05,2.28922e-06,0,0,0,0.064
0.049998,0.0496823,-8.79784e-05,1.2728e-06,0,0,0,0.068
0.0499976,0.0496823,-9.85924e-05,7.07679e-07,0,0,0,0.072
0.0499972,0.0496823,-0.000109806,3.9347e-07,0,0,0,0.076
0.0499968,0.0496823,-0.000121618,2.18769e-07,0,0,0,0.08
0.0499962,0.0496823,-0.000134029,1.21636e-07,0,0,0,0.084
0.0499957,0.0496823,-0.000147036,6.76294e-08,0,0,0,0.088
0.0499951,0.0496823,-0.00016064,3.76019e-08,0,0,0,0.092
0.0499944,0.0496823,-0.00017484,2.09067e-08,0,0,0,0.096
0.0499937,0.0496823,-0.000189635,1.16241e-08,0,0,0,0.1
0.0499929,0.0496823,-0.000205024,6.46301e-09,0,0,0,0.104
0.049992,0.0496823,-0.000221007,3.59343e-09,0,0,0,0.108
0.0499911,0.0496823,-0.000237582,1.99795e-09,0,0,0,0.112
0.0499901,0.0496823,-0.00025475,1.11086e-09,0,0,1,0.116
0.0499891,0.0496823,-0.000272508,6.17638e-10,0,0,1,0.12
0.0499879,0.0496823,-0.000290857,3.43407e-10,0,0,1,0.124
0.0499867,0.0496823,-0.000309796,1.90934e-10,0,0,1,0.128
0.0499855,0.0496823,-0.000329324,1.06159e-10,0,0,1,0.132
0.0499841,0.0496823,-0.00034944,5.90246e-11,1,0,1,0.136
0.0499827,0.0496823,-0.000370143,3.28177e-11,1,0,1,0.14
0.0499811,0.0496823,-0.000391433,1.82466e-11,1,0,1,0.144
0.0499795,0.0496823,-0.000413309,1.01451e-11,1,0,1,0.148
0.0499778,0.0496823,-0.000435771,5.64069e-12,1,0,1,0.152
0.049976,0.0496823,-0.000458816,3.13622e-12,1,0,1,0.156
0.0499742,0.0496823,-0.000482446,1.74374e-12,1,0,1,0.16
0.0499722,0.0496823,-0.000506658,9.6952e-13,1,0,2,0.164
0.0499701,0.0496823,-0.000531452,5.39053e-13,1,0,2,0.168
0.0499679,0.0496823,-0.000556828,2.99713e-13,1,0,2,0.172
0.0499657,0.0496823,-0.000582785,1.66641e-13,2,0,2,0.176
0.0499633,0.0496823,-0.000609321,9.26522e-14,2,0,2,0.18
0.0499608,0.0496823,-0.000636437,5.15146e-14,2,0,2,0.184
0.0499582,0.0496823,-0.000664131,2.86421e-14,2,0,2,0.188
0.0499555,0.0496823,-0.000692403,1.5925e-14,2,0,2,0.192
0.0499526,0.0496823,-0.000721251,8.85431e-15,2,0,2,0.196
0.0499497,0.0496823,-0.000750676,4.923e-15,2,0,3,0.2
0.0499466,0.0496823,-0.000780676,2.73719e-15,2,0,3,0.204
0.0499434,0.0496823,-0.000811251,1.52188e-15,2,0,3,0.208
0.0499401,0.0496823,-0.000842399,8.46163e-16,3,0,3,0.212
0.0499367,0.0496823,-0.000874121,4.70467e-16,3,0,3,0.216
0.0499331,0.0496823,-0.000906415,2.61579e-16,3,0,3,0.22
0.0499295,0.0496823,-0.000939281,1.45438e-16,3,0,3,0.224
0.0499256,0.0496823,-0.000972717,8.08636e-17,3,0,3,0.228
0.0499217,0.0496823,-0.00100672,4.49602e-17,3,0,4,0.232
0.0499176,0.0496823,-0.0010413,2.49979e-17,3,0,4,0.236
0.0499133,0.0496823,-0.00107644,1.38988e-17,4,0,4,0.24
0.049909,0.0496823,-0.00111216,7.72774e-18,4,0,4,0.244
0.0499044,0.0496823,-0.00114844,4.29662e-18,4,0,4,0.248
0.0498998,0.0496816,-0.00118528,-7.6699e-05,4,0,4,0.252
0.049895,0.0496823,-0.00122269,3.40544e-05,4,0,5,0.256
0.04989,0.0496816,-0.00126067,-5.77648e-05,4,0,4,0.26
0.0498849,0.049682,-0.00129921,6.23229e-06,4,0,5,0.264
0.0498796,0.049682,-0.00133831,3.46515e-06,5,0,5,0.268
0.0498742,0.049682,-0.00137798,1.92662e-06,5,0,5,0.272
0.0498686,0.0496816,-0.00141821,-3.72783e-05,5,0,5,0.276
0.0498628,0.049682,-0.001459,1.76228e-05,5,0,5,0.28
0.0498569,0.049682,-0.00150035,9.79826e-06,5,0,6,0.284
0.0498508,0.049682,-0.00154226,5.44783e-06,6,0,6,0.288
0.0498446,0.049682,-0.00158472,3.029e-06,6,0,6,0.292
0.0498381,0.049682,-0.00162775,1.68412e-06,6,0,6,0.296
0.0498315,0.049682,-0.00167133,9.36371e-07,6,0,6,0.3
0.0498248,0.049682,-0.00171547,5.20623e-07,6,0,6,0.304
0.0498178,0.049682,-0.00176017,2.89466e-07,6,0,7,0.308
0.0498107,0.049682,-0.00180542,1.60943e-07,7,0,7,0.312
0.0498034,0.049682,-0.00185122,8.94844e-08,7,0,7,0.316
0.0497959,0.049682,-0.00189758,4.97533e-08,7,0,7,0.32
0.0497882,0.049682,-0.00194449,2.76629e-08,7,0,7,0.324
0.0497803,0.049682,-0.00199196,1.53805e-08,7,0,7,0.328
0.0497723,0.049682,-0.00203997,8.55158e-09,8,0,8,0.332
0.049764,0.049682,-0.00208854,4.75468e-09,8,0,8,0.336
0.0497555,0.049682,-0.00213765,2.6436e-09,8,0,8,0.34
0.0497469,0.049682,-0.00218732,1.46984e-09,8,0,8,0.344
0.049738,0.049682,-0.00223753,8.17233e-10,8,0,8,0.348
0.049729,0.049682,-0.00228829,4.54381e-10,9,0,9,0.352
0.0497197,0.049682,-0.00233959,2.52636e-10,9,0,9,0.356
0.0497103,0.049682,-0.00239145,1.40466e-10,9,0,9,0.36
0.0497006,0.049682,-0.00244384,7.80989e-11,9,0,9,0.364
0.0496907,0.049682,-0.00249678,4.3423e-11,9,0,9,0.368
0.0496806,0.049682,-0.00255027,2.41432e-11,10,0,10,0.372
0.0496703,0.049682,-0.0026043,1.34236e-11,10,0,10,0.376
0.0496598,0.049682,-0.00265887,7.46353e-12,10,0,10,0.38
0.0496491,0.049682,-0.00271398,4.14972e-12,10,0,10,0.384
0.0496381,0.049682,-0.00276964,2.30724e-12,11,0,11,0.388
0.0496269,0.049682,-0.00282583,1.28283e-12,11,0,11,0.392
0.0496155,0.049682,-0.00288256,7.13252e-13,11,0,11,0.396
0.0496038,0.049682,-0.00293983,3.96568e-13,11,0,11,0.4
0.049592,0.049682,-0.00299764,2.20492e-13,12,0,11,0.404
0.0495798,0.049682,-0.00305599,1.22594e-13,12,0,12,0.408
0.0495675,0.049682,-0.00311487,6.8162e-14,12,0,12,0.412
0.0495549,0.049682,-0.00317429,3.78981e-14,12,0,12,0.416
0.0495421,0.049682,-0.00323424,2.10713e-14,13,0,12,0.42
0.0495291,0.049682,-0.00329472,1.17157e-14,13,0,13,0.424
0.0495158,0.049682,-0.00335574,6.51391e-15,13,0,13,0.428
0.0495022,0.049682,-0.00341729,3.62173e-15,13,0,13,0.432
0.0494884,0.0496816,-0.00347938,-3.83495e-05,13,0,13,0.436
0.0494744,0.0496813,-0.00354199,-5.96718e-05,14,0,13,0.44
0.0494601,0.0496813,-0.00360514,-3.31775e-05,14,0,14,0.444
0.0494455,0.0496809,-0.00366881,-5.67962e-05,14,0,14,0.448
0.0494307,0.0496809,-0.00373301,-3.15787e-05,15,0,14,0.452
0.0494157,0.0496813,-0.00379774,2.07918e-05,15,0,15,0.456
0.0494003,0.0496809,-0.003863,-2.67893e-05,15,0,15,0.46
0.0493848,0.0496816,-0.00392879,6.18042e-05,16,0,15,0.464
0.0493689,0.0496809,-0.0039951,-4.23359e-05,16,0,15,0.468
0.0493528,0.0496809,-0.00406193,-2.35388e-05,16,0,16,0.472
0.0493364,0.0496809,-0.00412929,-1.30876e-05,16,0,16,0.476
0.0493198,0.0496809,-0.00419717,-7.27668e-06,17,0,16,0.48
0.0493028,0.0496809,-0.00426558,-4.04583e-06,17,0,17,0.484
