joint_pos_desired, joint_pos, joint_vel_desired, joint_vel_filtered, target_torque, propo_term_torque, deriv_term_torque, current_time
-1.23983,-1.23902,3.06438e-07,0,1,1,0,0.004
-1.23983,-1.23902,1.22525e-06,3.83495e-05,1,1,0,0.008
-1.23983,-1.23902,2.75568e-06,2.13223e-05,1,1,0,0.012
-1.23983,-1.23902,4.89696e-06,1.18552e-05,1,1,0,0.016
-1.23983,-1.23902,7.64836e-06,6.5915e-06,1,1,0,0.02
-1.23983,-1.23902,1.10091e-05,3.66487e-06,1,1,0,0.024
-1.23983,-1.23902,1.49784e-05,-3.63118e-05,1,1,0,0.028
-1.23983,-1.23902,1.95556e-05,1.81601e-05,1,1,0,0.032
-1.23983,-1.23902,2.47399e-05,1.0097e-05,1,1,0,0.036
-1.23983,-1.23902,3.05305e-05,-7.10851e-05,1,1,0,0.04
-1.23983,-1.23902,3.69266e-05,-1.17379e-06,1,1,0,0.044
-1.23983,-1.23902,4.39276e-05,-6.52627e-07,1,1,0,0.048
-1.23983,-1.23902,5.15327e-05,-3.62861e-07,1,1,0,0.052
-1.23983,-1.23902,5.9741e-05,-2.01751e-07,1,1,0,0.056
-1.23983,-1.23902,6.85519e-05,3.82373e-05,1,1,0,0.06
-1.23983,-1.23902,7.79646e-05,-1.70896e-05,1,1,0,0.064
-1.23983,-1.23902,8.79784e-05,-9.50179e-06,1,1,0,0.068
-1.23982,-1.23902,9.85924e-05,-5.283e-06,1,1,0,0.072
-1.23982,-1.23902,0.000109806,-2.93735e-06,1,1,0,0.076
-1.23982,-1.23902,0.000121618,-1.63316e-06,0,1,0,0.08
-1.23982,-1.23902,0.000134029,-9.08039e-07,0,1,0,0.084
-1.23982,-1.23902,0.000147036,-5.0487e-07,0,1,0,0.088
-1.23982,-1.23902,0.00016064,-2.80708e-07,0,1,0,0.092
-1.23982,-1.23902,0.00017484,-1.56073e-07,0,1,0,0.096
-1.23982,-1.23902,0.000189635,-8.67768e-08,0,1,0,0.1
