joint_pos_desired, joint_pos, joint_vel_desired, joint_vel_filtered, target_torque, propo_term_torque, deriv_term_torque, current_time
0.065017,0.0643204,-3.06438e-07,0,-1,-1,0,0.004
0.065017,0.0643204,-1.22525e-06,0,-1,-1,0,0.008
0.065017,0.0643204,-2.75568e-06,0,-1,-1,0,0.012
0.065017,0.0643204,-4.89696e-06,0,-1,-1,0,0.016
0.0650169,0.0643204,-7.64836e-06,0,-1,-1,0,0.02
0.0650169,0.0643204,-1.10091e-05,0,-1,-1,0,0.024
0.0650169,0.0643204,-1.49784e-05,0,-1,-1,0,0.028
0.0650168,0.0643204,-1.95556e-05,0,-1,-1,0,0.032
0.0650167,0.0643204,-2.47399e-05,0,-1,-1,0,0.036
0.0650166,0.0643208,-3.05305e-05,3.83495e-05,-1,-1,0,0.04
0.0650165,0.0643204,-3.69266e-05,-1.70272e-05,-1,-1,0,0.044
0.0650163,0.0643208,-4.39276e-05,2.88824e-05,-1,-1,0,0.048
0.0650161,0.0643204,-5.15327e-05,-2.22909e-05,-1,-1,0,0.052
0.0650159,0.0643197,-5.9741e-05,-8.90928e-05,-1,-1,0,0.056
0.0650156,0.0643208,-6.85519e-05,6.5513e-05,0,-1,0,0.06
0.0650153,0.0643204,-7.79646e-05,-1.92431e-06,-1,-1,0,0.064
0.065015,0.0643197,-8.79784e-05,-7.77689e-05,-1,-1,0,0.068
0.0650146,0.0643197,-9.85924e-05,-4.32395e-05,-1,-1,0,0.072
0.0650142,0.0643208,-0.000109806,9.10074e-05,0,-1,0,0.076
0.0650138,0.0643201,-0.000121618,-2.60989e-05,-1,-1,0,0.08
0.0650132,0.0643201,-0.000134029,-1.4511e-05,-1,-1,0,0.084
0.0650127,0.0643201,-0.000147036,-8.06812e-06,0,-1,0,0.088
0.0650121,0.0643201,-0.00016064,-4.48587e-06,0,-1,0,0.092
0.0650114,0.0643201,-0.00017484,-2.49415e-06,0,-1,0,0.096
0.0650107,0.0643201,-0.000189635,-1.38675e-06,0,-1,0,0.1
0.0650099,0.0643201,-0.000205024,-7.7103e-07,0,-1,0,0.104
0.065009,0.0643201,-0.000221007,-4.28693e-07,0,-1,0,0.108
0.0650081,0.0643201,-0.000237582,-2.38353e-07,0,-1,0,0.112
0.0650071,0.0643201,-0.00025475,-1.32524e-07,0,-1,0,0.116
0.0650061,0.0643201,-0.000272508,-7.36836e-08,0,-1,0,0.12
0.0650049,0.0643201,-0.000290857,-4.09681e-08,0,-1,0,0.124
0.0650037,0.0643201,-0.000309796,-2.27782e-08,0,-1,0,0.128
0.0650025,0.0643201,-0.000329324,-1.26647e-08,0,-1,0,0.132
0.0650011,0.0643201,-0.00034944,-7.04158e-09,0,-1,1,0.136
0.0649997,0.0643201,-0.000370143,-3.91512e-09,0,-1,1,0.14
0.0649981,0.0643201,-0.000391433,-2.1768e-09,0,-1,1,0.144
0.0649965,0.0643201,-0.000413309,-1.2103e-09,0,-1,1,0.148
0.0649948,0.0643201,-0.000435771,-6.72929e-10,0,-1,1,0.152
0.064993,0.0643201,-0.000458816,-3.74148e-10,0,-1,1,0.156
0.0649912,0.0643201,-0.000482446,-2.08026e-10,0,-1,1,0.16
0.0649892,0.0643201,-0.000506658,-1.15663e-10,0,-1,1,0.164
0.0649871,0.0643201,-0.000531452,-6.43085e-11,0,-1,1,0.168
0.0649849,0.0643201,-0.000556828,-3.57555e-11,0,-1,1,0.172
0.0649827,0.0643201,-0.000582785,-1.98801e-11,0,-1,1,0.176
0.0649803,0.0643201,-0.000609321,-1.10533e-11,0,-1,1,0.18
0.0649778,0.0643201,-0.000636437,-6.14564e-12,0,-1,1,0.184
0.0649752,0.0643201,-0.000664131,-3.41698e-12,0,-1,1,0.188
0.0649725,0.0643201,-0.000692403,-1.89984e-12,0,-1,2,0.192
0.0649696,0.0643201,-0.000721251,-1.05631e-12,0,-1,2,0.196
0.0649667,0.0643201,-0.000750676,-5.87309e-13,0,-1,2,0.2
0.0649636,0.0643201,-0.000780676,-3.26544e-13,1,-1,2,0.204
0.0649604,0.0643201,-0.000811251,-1.81558e-13,1,-1,2,0.208
0.0649571,0.0643201,-0.000842399,-1.00946e-13,1,-1,2,0.212
0.0649537,0.0643194,-0.000874121,-7.6699e-05,1,-1,2,0.216
0.0649501,0.0643201,-0.000906415,3.40544e-05,1,-1,2,0.22
0.0649465,0.0643201,-0.000939281,1.89342e-05,1,-1,2,0.224
0.0649426,0.0643197,-0.000972717,-2.78221e-05,1,-1,2,0.228
0.0649387,0.0643194,-0.00100672,-5.38186e-05,1,-1,2,0.232
0.0649346,0.0643204,-0.0010413,8.51254e-05,2,-1,3,0.236
0.0649303,0.0643197,-0.00107644,-2.93693e-05,1,-1,3,0.24
0.064926,0.0643204,-0.00111216,6.03697e-05,2,-1,3,0.244
0.0649214,0.0643197,-0.00114844,-4.31335e-05,2,-1,3,0.248
0.0649168,0.0643197,-0.00118528,-2.39822e-05,2,-1,3,0.252
0.064912,0.0643197,-0.00122269,-1.33341e-05,2,-1,3,0.256
