joint_pos_desired, joint_pos, joint_vel_desired, joint_vel_filtered, target_torque, propo_term_torque, deriv_term_torque, current_time
0.356,0.356029,-3.06438e-07,0,0,0,0,0.004
0.356,0.356029,-1.22525e-06,0,0,0,0,0.008
0.356,0.356029,-2.75568e-06,0,0,0,0,0.012
0.356,0.356029,-4.89696e-06,-3.83495e-05,0,0,0,0.016
0.356,0.356029,-7.64836e-06,1.70272e-05,0,0,0,0.02
0.356,0.35603,-1.10091e-05,8.61661e-05,0,0,0,0.024
0.356,0.356029,-1.49784e-05,-2.87907e-05,0,0,0,0.028
0.356,0.356029,-1.95556e-05,-1.60076e-05,0,0,0,0.032
0.356,0.356029,-2.47399e-05,-8.90023e-06,0,0,0,0.036
0.356,0.356029,-3.05305e-05,-4.94853e-06,0,0,0,0.04
0.355999,0.356029,-3.69266e-05,3.55981e-05,0,0,0,0.044
0.355999,0.356029,-4.39276e-05,-1.8557e-05,0,0,0,0.048
0.355999,0.356029,-5.15327e-05,-1.03177e-05,0,0,0,0.052
0.355999,0.356029,-5.9741e-05,-5.73662e-06,0,0,0,0.056
0.355999,0.356029,-6.85519e-05,-3.18956e-06,0,0,0,0.06
0.355998,0.356029,-7.79646e-05,-1.7734e-06,0,0,0,0.064
0.355998,0.356029,-8.79784e-05,-9.86008e-07,0,0,0,0.068
0.355998,0.356029,-9.85924e-05,-5.48221e-07,0,0,0,0.072
0.355997,0.356029,-0.000109806,-3.86543e-05,0,0,0,0.076
0.355997,0.356029,-0.000121618,1.68577e-05,0,0,0,0.08
0.355996,0.356029,-0.000134029,9.37289e-06,0,0,0,0.084
0.355996,0.356029,-0.000147036,5.21132e-06,0,0,0,0.088
0.355995,0.356029,-0.00016064,2.8975e-06,0,0,0,0.092
0.355994,0.356029,-0.00017484,1.61101e-06,0,0,0,0.096
0.355994,0.356029,-0.000189635,8.9572e-07,0,0,0,0.1
0.355993,0.356029,-0.000205024,4.98021e-07,0,0,0,0.104
0.355992,0.356029,-0.000221007,2.76899e-07,0,0,0,0.108
0.355991,0.356029,-0.000237582,1.53956e-07,0,0,0,0.112
0.35599,0.356029,-0.00025475,8.55996e-08,0,0,0,0.116
0.355989,0.356029,-0.000272508,4.75934e-08,0,0,0,0.12
0.355988,0.356029,-0.000290857,2.64619e-08,0,0,0,0.124
0.355987,0.356029,-0.000309796,3.83642e-05,0,0,0,0.128
0.355985,0.356029,-0.000329324,-1.7019e-05,0,0,0,0.132
0.355984,0.356029,-0.00034944,-9.46257e-06,0,0,0,0.136
0.355983,0.356028,-0.000370143,-8.19602e-05,0,0,0,0.14
0.355981,0.356029,-0.000391433,3.11291e-05,0,0,0,0.144
0.35598,0.356029,-0.000413309,-2.10417e-05,0,0,0,0.148
0.355978,0.356029,-0.000435771,6.49998e-05,0,0,0,0.152
0.355976,0.356029,-0.000458816,-4.05591e-05,0,0,0,0.156
0.355974,0.356029,-0.000482446,1.57986e-05,0,0,0,0.16
0.355972,0.356029,-0.000506658,8.78405e-06,0,0,0,0.164
0.35597,0.356028,-0.000531452,-7.18151e-05,0,0,0,0.168
0.355968,0.356028,-0.000556828,-3.99292e-05,0,0,0,0.172
0.355966,0.356029,-0.000582785,5.44984e-05,0,0,0,0.176
0.355963,0.356029,-0.000609321,-8.04841e-06,0,0,0,0.18
0.355961,0.356029,-0.000636437,-4.47491e-06,0,0,0,0.184
0.355958,0.356029,-0.000664131,-2.48805e-06,0,0,0,0.188
0.355955,0.356029,-0.000692403,-1.38336e-06,0,0,0,0.192
0.355953,0.356029,-0.000721251,-7.69146e-07,0,0,0,0.196
0.35595,0.356029,-0.000750676,-4.27645e-07,0,0,0,0.2
0.355947,0.356029,-0.000780676,-2.37771e-07,0,0,0,0.204
0.355943,0.356029,-0.000811251,-1.32201e-07,0,0,0,0.208
0.35594,0.356029,-0.000842399,-7.35035e-08,0,0,0,0.212
0.355937,0.356029,-0.000874121,-4.0868e-08,0,0,0,0.216
0.355933,0.356029,-0.000906415,-2.27226e-08,0,0,0,0.22
0.355929,0.356029,-0.000939281,-1.26338e-08,0,0,0,0.224
0.355926,0.356029,-0.000972717,-7.02437e-09,0,0,0,0.228
0.355922,0.356029,-0.00100672,-3.90555e-09,0,0,0,0.232
0.355918,0.356029,-0.0010413,3.83473e-05,0,0,0,0.236
0.355913,0.356029,-0.00107644,-1.70284e-05,0,0,0,0.24
0.355909,0.356029,-0.00111216,-9.46779e-06,0,0,0,0.244
0.355904,0.356029,-0.00114844,-5.26409e-06,0,0,0,0.248
0.3559,0.356029,-0.00118528,-2.92683e-06,0,0,0,0.252
0.355895,0.356029,-0.00122269,-1.62732e-06,0,0,0,0.256
0.35589,0.356029,-0.00126067,-9.0479e-07,0,0,0,0.26
0.355885,0.356029,-0.00129921,-5.03063e-07,0,0,0,0.264
0.35588,0.356029,-0.00133831,-2.79703e-07,0,0,0,0.268
0.355874,0.356029,-0.00137798,-1.55515e-07,0,0,0,0.272
0.355869,0.356029,-0.00141821,-8.64663e-08,0,0,0,0.276
0.355863,0.356029,-0.001459,-4.80752e-08,0,0,0,0.28
0.355857,0.356029,-0.00150035,-2.67298e-08,0,0,0,0.284
0.355851,0.356029,-0.00154226,-1.48618e-08,0,0,0,0.288
0.355845,0.356029,-0.00158472,-8.26315e-09,0,0,0,0.292
0.355838,0.356029,-0.00162775,-4.59431e-09,1,0,0,0.296
0.355832,0.356029,-0.00167133,-2.55444e-09,1,0,0,0.3
0.355825,0.356029,-0.00171547,-1.42027e-09,1,0,0,0.304
0.355818,0.356029,-0.00176017,-7.89669e-10,1,0,0,0.308
0.355811,0.356029,-0.00180542,-4.39056e-10,1,0,0,0.312
0.355803,0.356029,-0.00185122,-2.44115e-10,1,0,0,0.316
0.355796,0.356029,-0.00189758,-1.35728e-10,1,0,0,0.32
0.355788,0.356029,-0.00194449,-7.54648e-11,1,0,0,0.324
0.35578,0.356029,-0.00199196,-4.19584e-11,1,0,0,0.328
0.355772,0.356029,-0.00203997,-2.33289e-11,1,0,1,0.332
0.355764,0.356029,-0.00208854,-1.29709e-11,1,0,1,0.336
0.355756,0.356029,-0.00213765,-7.2118e-12,1,0,1,0.34
0.355747,0.356029,-0.00218732,-4.00976e-12,1,0,1,0.344
0.355738,0.356029,-0.00223753,-2.22943e-12,1,0,1,0.348
0.355729,0.356029,-0.00228829,-1.23956e-12,1,0,1,0.352
