joint_pos_desired, joint_pos, joint_vel_desired, joint_vel_filtered, target_torque, propo_term_torque, deriv_term_torque, current_time
-0.948,-0.947857,3.06438e-07,0,0,0,0,0.004
-0.948,-0.947857,1.22525e-06,0,0,0,0,0.008
-0.948,-0.947857,2.75568e-06,0,0,0,0,0.012
-0.948,-0.947857,4.89696e-06,0,0,0,0,0.016
-0.948,-0.947857,7.64836e-06,0,0,0,0,0.02
-0.948,-0.947858,1.10091e-05,-3.83495e-05,0,0,0,0.024
-0.948,-0.947858,1.49784e-05,-5.96718e-05,0,0,0,0.028
-0.948,-0.947858,1.95556e-05,-3.31775e-05,0,0,0,0.032
-0.948,-0.947858,2.47399e-05,-1.84467e-05,0,0,0,0.036
-0.948,-0.947858,3.05305e-05,2.80931e-05,0,0,0,0.04
-0.947999,-0.947858,3.69266e-05,1.56198e-05,0,0,0,0.044
-0.947999,-0.947858,4.39276e-05,8.6846e-06,0,0,0,0.048
-0.947999,-0.947858,5.15327e-05,-3.35209e-05,0,0,0,0.052
-0.947999,-0.947858,5.9741e-05,-1.86376e-05,0,0,0,0.056
-0.947999,-0.947858,6.85519e-05,-1.03625e-05,0,0,0,0.06
-0.947998,-0.947857,7.79646e-05,7.09375e-05,0,0,0,0.064
-0.947998,-0.947858,8.79784e-05,-3.72578e-05,0,0,0,0.068
-0.947998,-0.947858,9.85924e-05,-2.07153e-05,0,0,0,0.072
-0.947997,-0.947858,0.000109806,-1.15177e-05,0,0,0,0.076
-0.947997,-0.947858,0.000121618,3.19457e-05,0,0,0,0.08
-0.947996,-0.947858,0.000134029,-2.05877e-05,0,0,0,0.084
-0.947996,-0.947858,0.000147036,-1.14468e-05,0,0,0,0.088
-0.947995,-0.947858,0.00016064,3.19851e-05,0,0,0,0.092
-0.947994,-0.947857,0.00017484,5.61332e-05,0,0,0,0.096
-0.947994,-0.947857,0.000189635,3.12101e-05,0,0,0,0.1
-0.947993,-0.947858,0.000205024,-9.76957e-05,0,0,0,0.104
-0.947992,-0.947858,0.000221007,2.23802e-05,0,0,0,0.108
-0.947991,-0.947858,0.000237582,-2.59061e-05,0,0,0,0.112
-0.94799,-0.947858,0.00025475,-5.27533e-05,0,0,0,0.116
-0.947989,-0.947858,0.000272508,-2.93308e-05,0,0,0,0.12
-0.947988,-0.947858,0.000290857,-1.63079e-05,0,0,0,0.124
-0.947987,-0.947858,0.000309796,2.92823e-05,0,0,0,0.128
-0.947985,-0.947858,0.000329324,1.6281e-05,0,0,0,0.132
-0.947984,-0.947858,0.00034944,-2.92973e-05,0,0,0,0.136
-0.947983,-0.947858,0.000370143,2.20602e-05,0,0,0,0.14
-0.947981,-0.947858,0.000391433,1.22655e-05,0,0,0,0.144
-0.94798,-0.947857,0.000413309,8.35186e-05,0,0,0,0.148
-0.947978,-0.947857,0.000435771,4.64364e-05,0,0,0,0.152
-0.947976,-0.947858,0.000458816,-1.25309e-05,0,0,0,0.156
-0.947974,-0.947858,0.000482446,-4.53167e-05,0,0,0,0.16
-0.947972,-0.947858,0.000506658,-2.51961e-05,0,0,0,0.164
-0.94797,-0.947858,0.000531452,-1.4009e-05,0,0,0,0.168
-0.947968,-0.947858,0.000556828,-7.78902e-06,0,0,0,0.172
-0.947966,-0.947858,0.000582785,-4.33069e-06,0,0,0,0.176
-0.947963,-0.947858,0.000609321,-2.40787e-06,0,0,0,0.18
-0.947961,-0.947858,0.000636437,-3.96883e-05,0,0,0,0.184
-0.947958,-0.947858,0.000664131,1.62828e-05,0,0,0,0.188
-0.947955,-0.947857,0.000692403,8.57523e-05,0,0,0,0.192
-0.947953,-0.947858,0.000721251,9.32875e-06,0,0,0,0.196
-0.94795,-0.947858,0.000750676,-3.31627e-05,0,0,0,0.2
-0.947947,-0.947857,0.000780676,5.82605e-05,0,0,0,0.204
-0.947943,-0.947858,0.000811251,-5.95665e-06,0,0,0,0.208
-0.94794,-0.947858,0.000842399,-8.00109e-05,0,0,0,0.212
-0.947937,-0.947858,0.000874121,3.2213e-05,0,0,0,0.216
-0.947933,-0.947858,0.000906415,1.79104e-05,0,0,0,0.22
-0.947929,-0.947857,0.000939281,4.83077e-05,0,0,0,0.224
-0.947926,-0.947858,0.000972717,-1.14904e-05,0,0,0,0.228
-0.947922,-0.947858,0.00100672,-6.38868e-06,0,0,0,0.232
-0.947918,-0.947858,0.0010413,-3.55211e-06,0,0,0,0.236
-0.947913,-0.947858,0.00107644,-1.97497e-06,0,0,0,0.24
-0.947909,-0.947858,0.00111216,-1.09808e-06,0,0,0,0.244
-0.947904,-0.947858,0.00114844,-6.10535e-07,0,0,0,0.248
-0.9479,-0.947858,0.00118528,-3.39457e-07,0,0,0,0.252
-0.947895,-0.947858,0.00122269,-1.88738e-07,0,0,0,0.256
-0.94789,-0.947858,0.00126067,-7.6804e-05,-1,0,-1,0.26
-0.947885,-0.947858,0.00129921,-4.2703e-05,-1,0,-1,0.264
-0.94788,-0.947858,0.00133831,5.29562e-05,-1,0,-1,0.268
-0.947874,-0.947858,0.00137798,2.94436e-05,-1,0,-1,0.272
-0.947869,-0.947858,0.00141821,1.63707e-05,-1,0,-1,0.276
-0.947863,-0.947858,0.001459,9.10208e-06,-1,0,-1,0.28
-0.947857,-0.947858,0.00150035,5.06076e-06,-1,0,-1,0.284
-0.947851,-0.947858,0.00154226,2.81378e-06,-1,0,-1,0.288
-0.947845,-0.947858,0.00158472,1.56446e-06,-1,0,-1,0.292
-0.947838,-0.947858,0.00162775,8.69841e-07,-1,0,-1,0.296
-0.947832,-0.947858,0.00167133,4.83632e-07,-1,0,-1,0.3
-0.947825,-0.947858,0.00171547,2.68899e-07,-1,0,-1,0.304
-0.947818,-0.947858,0.00176017,1.49508e-07,-1,0,-1,0.308
-0.947811,-0.947858,0.00180542,8.31264e-08,-1,0,-1,0.312
-0.947803,-0.947858,0.00185122,4.62183e-08,-1,0,-1,0.316
-0.947796,-0.947858,0.00189758,2.56974e-08,-1,0,-1,0.32
-0.947788,-0.947858,0.00194449,1.42877e-08,-1,0,-1,0.324
-0.94778,-0.947858,0.00199196,7.94398e-09,-1,0,-1,0.328
-0.947772,-0.947858,0.00203997,4.41685e-09,-1,0,-1,0.332
-0.947764,-0.947858,0.00208854,2.45577e-09,-1,0,-1,0.336
-0.947756,-0.947858,0.00213765,1.36541e-09,-1,0,-1,0.34
-0.947747,-0.947858,0.00218732,7.59167e-10,-1,0,-1,0.344
-0.947738,-0.947858,0.00223753,4.22097e-10,-1,0,-1,0.348
-0.947729,-0.947858,0.00228829,2.34686e-10,-1,0,-1,0.352
