joint_pos_desired, joint_pos, joint_vel_desired, joint_vel_filtered, target_torque, propo_term_torque, deriv_term_torque, current_time
-0.21,-0.21836,3.06438e-07,0,-9,-9,0,0.004
-0.21,-0.21836,1.22525e-06,0,-9,-9,0,0.008
-0.21,-0.218359,2.75568e-06,0.000115049,-9,-9,0,0.012
-0.21,-0.218357,4.89696e-06,0.000294064,-9,-9,0,0.016
-0.21,-0.218354,7.64836e-06,0.000508645,-9,-9,0,0.02
-0.21,-0.21835,1.10091e-05,0.00078135,-9,-9,0,0.024
-0.21,-0.218346,1.49784e-05,0.000856275,-9,-9,0,0.028
-0.21,-0.218343,1.95556e-05,0.000782885,-9,-9,0,0.032
-0.21,-0.218341,2.47399e-05,0.000665381,-9,-9,0,0.036
-0.21,-0.21834,3.05305e-05,0.000485001,-9,-9,0,0.04
-0.209999,-0.21834,3.69266e-05,0.00026966,-9,-9,0,0.044
-0.209999,-0.21834,4.39276e-05,0.000111582,-9,-9,0,0.048
-0.209999,-0.21834,5.15327e-05,6.20394e-05,-9,-9,0,0.052
-0.209999,-0.21834,5.9741e-05,3.44939e-05,-9,-9,0,0.056
-0.209999,-0.21834,6.85519e-05,1.91786e-05,-9,-9,0,0.06
-0.209998,-0.21834,7.79646e-05,1.06633e-05,-9,-9,0,0.064
-0.209998,-0.21834,8.79784e-05,5.9288e-06,-9,-9,0,0.068
-0.209998,-0.21834,9.85924e-05,3.29641e-06,-9,-9,0,0.072
-0.209997,-0.21834,0.000109806,1.8328e-06,-9,-9,0,0.076
-0.209997,-0.21834,0.000121618,1.01904e-06,-9,-9,0,0.08
-0.209996,-0.21834,0.000134029,5.66586e-07,-9,-9,0,0.084
-0.209996,-0.21834,0.000147036,3.15022e-07,-9,-9,0,0.088
-0.209995,-0.21834,0.00016064,1.75152e-07,-9,-9,0,0.092
-0.209994,-0.21834,0.00017484,9.73846e-08,-9,-9,0,0.096
-0.209994,-0.21834,0.000189635,5.41458e-08,-9,-9,0,0.1
-0.209993,-0.21834,0.000205024,3.01051e-08,-9,-9,0,0.104
-0.209992,-0.21834,0.000221007,1.67384e-08,-9,-9,0,0.108
-0.209991,-0.21834,0.000237582,9.30656e-09,-9,-9,0,0.112
-0.20999,-0.21834,0.00025475,5.17445e-09,-9,-9,0,0.116
-0.209989,-0.21834,0.000272508,2.87699e-09,-9,-9,0,0.12
-0.209988,-0.21834,0.000290857,1.59961e-09,-9,-9,0,0.124
-0.209987,-0.21834,0.000309796,8.89382e-10,-9,-9,0,0.128
-0.209985,-0.21834,0.000329324,4.94497e-10,-9,-9,0,0.132
-0.209984,-0.21834,0.00034944,2.7494e-10,-9,-9,0,0.136
-0.209983,-0.21834,0.000370143,1.52867e-10,-9,-9,0,0.14
-0.209981,-0.21834,0.000391433,8.49939e-11,-9,-9,0,0.144
-0.20998,-0.21834,0.000413309,4.72566e-11,-9,-9,0,0.148
-0.209978,-0.21834,0.000435771,2.62747e-11,-9,-9,0,0.152
-0.209976,-0.21834,0.000458816,1.46087e-11,-9,-9,0,0.156
-0.209974,-0.21834,0.000482446,8.12245e-12,-9,-9,0,0.16
-0.209972,-0.21834,0.000506658,4.51608e-12,-9,-9,0,0.164
-0.20997,-0.21834,0.000531452,2.51094e-12,-9,-9,0,0.168
-0.209968,-0.21834,0.000556828,1.39608e-12,-9,-9,0,0.172
-0.209966,-0.21834,0.000582785,7.76222e-13,-9,-9,0,0.176
-0.209963,-0.21834,0.000609321,4.31579e-13,-9,-9,0,0.18
-0.209961,-0.21834,0.000636437,2.39958e-13,-9,-9,0,0.184
-0.209958,-0.21834,0.000664131,1.33417e-13,-9,-9,0,0.188
-0.209955,-0.21834,0.000692403,7.41797e-14,-9,-9,0,0.192
-0.209953,-0.21834,0.000721251,4.12439e-14,-9,-9,0,0.196
-0.20995,-0.21834,0.000750676,2.29316e-14,-9,-9,0,0.2
-0.209947,-0.21834,0.000780676,1.275e-14,-9,-9,0,0.204
-0.209943,-0.21834,0.000811251,7.08899e-15,-9,-9,0,0.208
-0.20994,-0.21834,0.000842399,3.94148e-15,-9,-9,0,0.212
-0.209937,-0.21834,0.000874121,2.19146e-15,-9,-9,0,0.216
-0.209933,-0.21834,0.000906415,1.21845e-15,-9,-9,0,0.22
-0.209929,-0.21834,0.000939281,6.7746e-16,-9,-9,0,0.224
-0.209926,-0.21834,0.000972717,3.76668e-16,-9,-9,0,0.228
-0.209922,-0.21834,0.00100672,2.09427e-16,-9,-9,0,0.232
-0.209918,-0.21834,0.0010413,1.16442e-16,-9,-9,0,0.236
-0.209913,-0.21834,0.00107644,6.47415e-17,-9,-9,0,0.24
-0.209909,-0.21834,0.00111216,3.59963e-17,-9,-9,0,0.244
-0.209904,-0.21834,0.00114844,2.00139e-17,-9,-9,0,0.248
-0.2099,-0.21834,0.00118528,1.11277e-17,-9,-9,0,0.252
-0.209895,-0.21834,0.00122269,6.18702e-18,-9,-9,0,0.256
-0.20989,-0.21834,0.00126067,3.43999e-18,-9,-9,0,0.26
-0.209885,-0.21834,0.00129921,1.91263e-18,-9,-9,0,0.264
-0.20988,-0.21834,0.00133831,1.06342e-18,-9,-9,0,0.268
-0.209874,-0.21834,0.00137798,5.91263e-19,-9,-9,0,0.272
-0.209869,-0.21834,0.00141821,3.28742e-19,-9,-9,0,0.276
